shape,advection,resolution,iterations,optimized,path,measured_trials,divergence_rms,divergence_max,density_weighted_divergence_rms,residual_relative,residual_rms,divergence_before_rms,mass_error_relative,density_min,density_max,wall_velocity_max,pressure_divergence_identity_rms,cpu_gpu_divergence_disagreement_rms,median_projection_ms,median_advection_ms,median_total_ms,cost_q25_ms,cost_q75_ms,l1_to_converged_same_method,l2_to_converged_same_method,l1_to_exact_velocity_same_method,velocity_relative_to_exact,reference_4096_8192_l1,reference_exact_velocity_l1
sharp,sl,32,4096,True,sharp-r32-sl-i4096-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.3896,0.002336,8.391904,8.391672,8.392423999999998,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,8192,True,sharp-r32-sl-i8192-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774672,0.00232,16.777103999999998,16.776328,16.777376,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,-1,True,sharp-r32-sl-i-1-rep2,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,-0.0013253348214285715,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003232,0.002208,0.005504,0.00544,0.0056,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,32,0,True,sharp-r32-sl-i0-rep2,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.03749302455357143,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.005264,0.00216,0.007424,0.0073279999999999994,0.007607999999999999,0.039254033666270866,0.051320288035736794,0.039254033666270866,0.583333256863287,0.0,0.0
sharp,sl,32,8,True,sharp-r32-sl-i8-rep2,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.03367396763392857,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.021471999999999998,0.002176,0.023712,0.023648,0.024127999999999997,0.03532513794789411,0.046247205155879725,0.03532513794789411,0.5222718914184548,0.0,0.0
sharp,sl,32,32,True,sharp-r32-sl-i32-rep2,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.024239676339285716,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.071024,0.0021279999999999997,0.073184,0.07304000000000001,0.07330400000000001,0.02591324998253824,0.03403602208254192,0.02591324998253824,0.37547583099685317,0.0,0.0
sharp,sl,32,128,True,sharp-r32-sl-i128-rep2,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005964006696428571,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.26736,0.002176,0.26955199999999996,0.269304,0.269656,0.007473632744290005,0.010018516649801162,0.007473632744290005,0.10072762631335233,0.0,0.0
sharp,sl,32,512,True,sharp-r32-sl-i512-rep2,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.053968,0.002304,1.056192,1.0558960000000002,1.056552,0.0,0.0,0.0,0.0006244220412111306,0.0,0.0
sharp,sl,32,2048,True,sharp-r32-sl-i2048-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197216,0.002336,4.199552,4.199255999999999,4.199984,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,4096,True,sharp-r32-sl-i4096-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.389375999999999,0.002352,8.391744,8.391399999999999,8.392152,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,8192,True,sharp-r32-sl-i8192-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774048,0.002336,16.776400000000002,16.775855999999997,16.776936,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,-1,True,sharp-r32-sl-i-1-rep3,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,-0.0013253348214285715,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003232,0.00224,0.005488,0.005416,0.005632,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,32,0,True,sharp-r32-sl-i0-rep3,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.03749302455357143,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.00528,0.002176,0.007535999999999999,0.00736,0.007648,0.039254033666270866,0.051320288035736794,0.039254033666270866,0.583333256863287,0.0,0.0
sharp,sl,32,8,True,sharp-r32-sl-i8-rep3,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.03367396763392857,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.02144,0.002304,0.02376,0.023656000000000003,0.023967999999999996,0.03532513794789411,0.046247205155879725,0.03532513794789411,0.5222718914184548,0.0,0.0
sharp,sl,32,32,True,sharp-r32-sl-i32-rep3,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.024239676339285716,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.07088,0.0021279999999999997,0.073008,0.072832,0.07311200000000001,0.02591324998253824,0.03403602208254192,0.02591324998253824,0.37547583099685317,0.0,0.0
sharp,sl,32,128,True,sharp-r32-sl-i128-rep3,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005964006696428571,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.267328,0.002176,0.26952,0.26933599999999996,0.269688,0.007473632744290005,0.010018516649801162,0.007473632744290005,0.10072762631335233,0.0,0.0
sharp,sl,32,512,True,sharp-r32-sl-i512-rep3,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.05384,0.002304,1.0560640000000001,1.055792,1.056768,0.0,0.0,0.0,0.0006244220412111306,0.0,0.0
sharp,sl,32,2048,True,sharp-r32-sl-i2048-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197583999999999,0.002304,4.1999200000000005,4.199287999999999,4.200151999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,4096,True,sharp-r32-sl-i4096-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.389567999999999,0.002368,8.391936,8.391784,8.392135999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,32,8192,True,sharp-r32-sl-i8192-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,-0.0013253348214285715,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774096,0.00232,16.776415999999998,16.775936,16.776671999999998,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,-1,True,sharp-r32-maccormack-i-1-rep1,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,0.0008385522024972099,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003264,0.005888,0.009167999999999999,0.009096,0.009295999999999999,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,32,0,True,sharp-r32-maccormack-i0-rep1,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.02408947263445173,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.005264,0.005888,0.01112,0.011104,0.011344,0.02339533420535034,0.029936365747341938,0.02339533420535034,0.583333256863287,0.0,0.0
sharp,maccormack,32,8,True,sharp-r32-maccormack-i8-rep1,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.02176962579999651,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.021488,0.006016,0.027552,0.02744,0.02768,0.021046666794624205,0.02695430824820433,0.021046666794624205,0.5222718914184548,0.0,0.0
sharp,maccormack,32,32,True,sharp-r32-maccormack-i32-rep1,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.01602520261492048,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.07083199999999999,0.005791999999999999,0.076656,0.07647999999999999,0.076768,0.015284459815683974,0.019655181980277683,0.015284459815683974,0.37547583099685317,0.0,0.0
sharp,maccormack,32,128,True,sharp-r32-maccormack-i128-rep1,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005201918738228934,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.267344,0.006288,0.27369600000000005,0.273456,0.273968,0.004433830775067392,0.005831299467793975,0.004433830775067392,0.10072762631335233,0.0,0.0
sharp,maccormack,32,512,True,sharp-r32-maccormack-i512-rep1,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,0.0008407320295061384,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.053872,0.006,1.0598239999999999,1.059312,1.06012,3.2670009625401585e-06,2.1016479294994654e-05,3.2670009625401585e-06,0.0006244220412111306,0.0,0.0
sharp,maccormack,32,2048,True,sharp-r32-maccormack-i2048-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197424,0.006192,4.203647999999999,4.203215999999999,4.203831999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,4096,True,sharp-r32-maccormack-i4096-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.38944,0.006111999999999999,8.3956,8.395224,8.395743999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,8192,True,sharp-r32-maccormack-i8192-rep1,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774176,0.006016,16.780160000000002,16.779888,16.780544,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,-1,True,sharp-r32-maccormack-i-1-rep2,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,0.0008385522024972099,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003264,0.005856,0.00912,0.009087999999999999,0.0092,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,32,0,True,sharp-r32-maccormack-i0-rep2,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.02408947263445173,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.005264,0.005888,0.011152,0.011071999999999999,0.011335999999999999,0.02339533420535034,0.029936365747341938,0.02339533420535034,0.583333256863287,0.0,0.0
sharp,maccormack,32,8,True,sharp-r32-maccormack-i8-rep2,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.02176962579999651,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.021504,0.006144,0.027648,0.02748,0.027735999999999997,0.021046666794624205,0.02695430824820433,0.021046666794624205,0.5222718914184548,0.0,0.0
sharp,maccormack,32,32,True,sharp-r32-maccormack-i32-rep2,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.01602520261492048,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.071024,0.005823999999999999,0.07689599999999999,0.076552,0.077048,0.015284459815683974,0.019655181980277683,0.015284459815683974,0.37547583099685317,0.0,0.0
sharp,maccormack,32,128,True,sharp-r32-maccormack-i128-rep2,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005201918738228934,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.26734399999999997,0.0061600000000000005,0.273568,0.273184,0.27372,0.004433830775067392,0.005831299467793975,0.004433830775067392,0.10072762631335233,0.0,0.0
sharp,maccormack,32,512,True,sharp-r32-maccormack-i512-rep2,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,0.0008407320295061384,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.053792,0.0059039999999999995,1.059616,1.059024,1.06016,3.2670009625401585e-06,2.1016479294994654e-05,3.2670009625401585e-06,0.0006244220412111306,0.0,0.0
sharp,maccormack,32,2048,True,sharp-r32-maccormack-i2048-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197488,0.006208,4.2036,4.2032,4.204008,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,4096,True,sharp-r32-maccormack-i4096-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.389456,0.006111999999999999,8.395568,8.395056,8.396151999999999,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,8192,True,sharp-r32-maccormack-i8192-rep2,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774288,0.005984,16.780319999999996,16.77988,16.78092,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,-1,True,sharp-r32-maccormack-i-1-rep3,18,4.624705805853064e-08,4.76837158203125e-07,0.0,1.0,2.780524336835309e-06,4.634207228058848e-08,0.0008385522024972099,0.0,1.0,0.0,1.1807693386858325e-09,1.1807693386858325e-09,0.003232,0.0058720000000000005,0.009152,0.009088,0.009304,0.0,0.0,0.0,0.0,0.0,0.0
sharp,maccormack,32,0,True,sharp-r32-maccormack-i0-rep3,18,1.4608587090201646,4.072528004646301,2.4084795291727548,1.0,87.65152258743967,1.4608587097906611,0.02408947263445173,0.0,1.0,0.0,3.736468130468113e-08,3.736468130468113e-08,0.00528,0.005888,0.011184,0.011047999999999999,0.011296,0.02339533420535034,0.029936365747341938,0.02339533420535034,0.583333256863287,0.0,0.0
sharp,maccormack,32,8,True,sharp-r32-maccormack-i8-rep3,18,1.3113347652075975,3.9194872975349426,2.1724482130360627,0.8976465448819264,78.68008640425535,1.4608587097906611,0.02176962579999651,0.0,1.0,0.0,3.04998149058016e-07,3.811607721282236e-08,0.021488,0.006128,0.027552,0.027416,0.02772,0.021046666794624205,0.02695430824820433,0.021046666794624205,0.5222718914184548,0.0,0.0
sharp,maccormack,32,32,True,sharp-r32-maccormack-i32-rep3,18,0.9443350003472176,2.6958251762608825,1.594257876572502,0.6464246138009334,56.66010163764948,1.4608587097906611,0.01602520261492048,0.0,1.0,0.0,2.9910974992988603e-07,2.7222717199218395e-08,0.07092799999999999,0.005823999999999999,0.076816,0.0764,0.076888,0.015284459815683974,0.019655181980277683,0.015284459815683974,0.37547583099685317,0.0,0.0
sharp,maccormack,32,128,True,sharp-r32-maccormack-i128-rep3,18,0.2534607539587668,0.7800051180740866,0.4600633330675498,0.1735012533262491,15.207649024874815,1.4608587097906611,0.005201918738228934,0.0,1.0,0.0,3.2094875824712257e-07,4.055086701350569e-09,0.267472,0.006128,0.273664,0.27344799999999997,0.27378399999999997,0.004433830775067392,0.005831299467793975,0.004433830775067392,0.10072762631335233,0.0,0.0
sharp,maccormack,32,512,True,sharp-r32-maccormack-i512-rep3,18,0.0014952825884897466,0.006455289500991057,0.00400674918294239,0.0010236103725271858,0.08972100768830417,1.4608587097906611,0.0008407320295061384,0.0,1.0,0.0,3.2935525253175475e-07,3.3825952103535753e-09,1.053968,0.00592,1.059872,1.0593839999999999,1.0600479999999999,3.2670009625401585e-06,2.1016479294994654e-05,3.2670009625401585e-06,0.0006244220412111306,0.0,0.0
sharp,maccormack,32,2048,True,sharp-r32-maccormack-i2048-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,4.197343999999999,0.006128,4.203616,4.203176,4.20388,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,4096,True,sharp-r32-maccormack-i4096-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,8.389408,0.006111999999999999,8.395503999999999,8.395112,8.3958,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,maccormack,32,8192,True,sharp-r32-maccormack-i8192-rep3,18,5.144207057605345e-06,3.8504600524902344e-05,6.495209544585867e-06,3.487838183929009e-06,0.0003057143273599881,1.4608587097906611,0.0008385522024972099,0.0,1.0,0.0,3.3254748075040016e-07,3.253646818883928e-09,16.774079999999998,0.005936,16.779968,16.779863999999996,16.780223999999997,0.0,0.0,0.0,1.54322178652503e-06,0.0,0.0
sharp,sl,64,-1,True,sharp-r64-sl-i-1-rep1,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-0.0004991319444444444,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.008879999999999999,0.00432,0.013264,0.012752,0.013856,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,64,0,True,sharp-r64-sl-i0-rep1,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.03796657986111111,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.013024,0.004144,0.017248,0.016399999999999998,0.017704,0.04080812905747226,0.07303214764855198,0.04080812905747226,0.5833333360306485,0.0,0.0
sharp,sl,64,8,True,sharp-r64-sl-i8-rep1,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.036946614583333336,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.041999999999999996,0.004928,0.046847999999999994,0.045448,0.047712,0.03976051414551534,0.07120293286783,0.03976051414551534,0.568001387098183,0.0,0.0
sharp,sl,64,32,True,sharp-r64-sl-i32-rep1,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.03411458333333333,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.13168,0.0041919999999999995,0.135888,0.135112,0.13660799999999998,0.03678051110580368,0.06598262454094939,0.03678051110580368,0.5244731131780096,0.0,0.0
sharp,sl,64,128,True,sharp-r64-sl-i128-rep1,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02488335503472222,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.48751999999999995,0.004256,0.49215999999999993,0.491472,0.49297599999999997,0.026980155025294744,0.048850954190086456,0.026980155025294744,0.38137249708659665,0.0,0.0
sharp,sl,64,512,True,sharp-r64-sl-i512-rep1,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006757269965277778,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.908656,0.004175999999999999,1.9128479999999999,1.912016,1.91376,0.007857111839676922,0.014433522938274004,0.007857111839676922,0.10672728448528628,0.0,0.0
sharp,sl,64,2048,True,sharp-r64-sl-i2048-rep1,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.6123199999999995,0.0049759999999999995,7.617263999999999,7.614871999999999,7.619975999999999,0.0,0.0,0.0,0.0006791776488666966,0.0,0.0
sharp,sl,64,4096,True,sharp-r64-sl-i4096-rep1,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.20576,0.00424,15.21008,15.2092,15.21196,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,sl,64,8192,True,sharp-r64-sl-i8192-rep1,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.393935999999997,0.004288,30.39824,30.396863999999997,30.402208,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
sharp,sl,64,-1,True,sharp-r64-sl-i-1-rep2,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-0.0004991319444444444,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.009072,0.00424,0.013408,0.012839999999999999,0.013975999999999999,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,64,0,True,sharp-r64-sl-i0-rep2,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.03796657986111111,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.012752,0.004128,0.016944,0.016512000000000002,0.01724,0.04080812905747226,0.07303214764855198,0.04080812905747226,0.5833333360306485,0.0,0.0
sharp,sl,64,8,True,sharp-r64-sl-i8-rep2,18,1.4275786155315433,4.692812025547028,2.3449367169296624,0.974865950066608,85.65471704843316,1.4643845314079809,0.036946614583333336,0.0,1.0,0.0,6.202379021623753e-07,3.1614526922190204e-08,0.04128,0.005024,0.046336,0.04568799999999999,0.047327999999999995,0.03976051414551534,0.07120293286783,0.03976051414551534,0.568001387098183,0.0,0.0
sharp,sl,64,32,True,sharp-r64-sl-i32-rep2,18,1.3192048991758094,4.0702086091041565,2.1707875880550502,0.9008596298742106,79.15229441746278,1.4643845314079809,0.03411458333333333,0.0,1.0,0.0,6.083349399449499e-07,2.9219540501270676e-08,0.131744,0.004256,0.13601600000000003,0.135792,0.13699999999999998,0.03678051110580368,0.06598262454094939,0.03678051110580368,0.5244731131780096,0.0,0.0
sharp,sl,64,128,True,sharp-r64-sl-i128-rep2,18,0.9596749443191811,2.74480402469635,1.594259448045964,0.6553435590947314,57.5804982417706,1.4643845314079809,0.02488335503472222,0.0,1.0,0.0,5.958471711048628e-07,2.2132989098666034e-08,0.487568,0.004704,0.492224,0.491536,0.493232,0.026980155025294744,0.048850954190086456,0.026980155025294744,0.38137249708659665,0.0,0.0
sharp,sl,64,512,True,sharp-r64-sl-i512-rep2,18,0.26860399520565703,0.7946551736786205,0.4626329835940236,0.18342453892875424,16.116243449274524,1.4643845314079809,0.006757269965277778,0.0,1.0,0.0,6.236877404297073e-07,2.183569358995838e-09,1.90816,0.004128,1.9123359999999998,1.9112639999999999,1.914304,0.007857111839676922,0.014433522938274004,0.007857111839676922,0.10672728448528628,0.0,0.0
sharp,sl,64,2048,True,sharp-r64-sl-i2048-rep2,18,0.0016882350100653806,0.006188573778672435,0.003684997888718118,0.001152913859803971,0.10129855334056828,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.460244747328297e-07,9.19721644495631e-10,7.611824,0.004912,7.616511999999999,7.613376,7.617736,0.0,0.0,0.0,0.0006791776488666966,0.0,0.0
sharp,sl,64,4096,True,sharp-r64-sl-i4096-rep2,18,1.8471300083449917e-05,0.0001697540283203125,2.7889433965998455e-05,1.2601457812023634e-05,0.0011072027935870603,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.482552722979825e-07,9.600956424218385e-10,15.208976,0.004256,15.2132,15.210792,15.215495999999998,0.0,0.0,0.0,3.894270941044546e-06,0.0,0.0
sharp,sl,64,8192,True,sharp-r64-sl-i8192-rep2,18,1.8374116719129466e-05,0.00015425682067871094,2.516276326236719e-05,1.2532736725309452e-05,0.0011011647478051125,1.4643845314079809,-0.0004991319444444444,0.0,1.0,0.0,6.489672819536173e-07,9.439976935124966e-10,30.395311999999997,0.004288,30.399583999999997,30.398016,30.402568,0.0,0.0,0.0,3.567888542109355e-06,0.0,0.0
sharp,sl,64,-1,True,sharp-r64-sl-i-1-rep3,18,2.701503391972288e-08,4.76837158203125e-07,0.0,1.0,1.6208625284952375e-06,2.7014375474920627e-08,-0.0004991319444444444,0.0,1.0,0.0,9.203439287865708e-11,9.203439287865708e-11,0.008864,0.004399999999999999,0.013248,0.012776,0.013616,0.0,0.0,0.0,0.0,0.0,0.0
sharp,sl,64,0,True,sharp-r64-sl-i0-rep3,18,1.4643845310602361,4.126967248975234,2.4060390209755913,1.0,87.86307188447886,1.4643845314079809,0.03796657986111111,0.0,1.0,0.0,2.955132765361163e-08,2.955132765361163e-08,0.013152,0.00424,0.017456,0.01656,0.017952,0.04080812905747226,0.07303214764855198,0.04080812905747226,0.5833333360306485,0.0,0.0
