step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,readback_match,audit_failed
219,1,217.57947805404393,218.07947805404393,218.07947805404393,219.53908785415894,,219.53908785415894,219.53908785415894,219.1734903970862,0.5,0.5,1.459609800115004,,0,0,0,0,-0.36559745707273805,-3.6988939484672301e-06,0,0,0,0,0,1,0
220,1,219.1734903970862,219.67349039708614,219.67349039708614,221.07106642997292,,221.07106642997292,221.07106642997292,220.70291835128782,0.5,0.49999999999994316,1.397576032886775,,0,0,0,0,-0.36814807868509547,-3.1492762104790017e-06,0,0,0,0,0,1,0
221,1,220.70291835128782,221.20291835128782,221.20291835128782,222.48429889365704,,222.48429889365704,222.48429889365704,222.11379658339524,0.5,0.5,1.2813805423692202,,0,0,0,0,-0.37050231026179858,-3.9549873918076628e-06,0,0,0,0,0,1,0
222,1,222.11379658339524,222.61379658339524,222.61379658339524,223.68840623644917,,223.68840623644917,223.68840623644917,223.31589897920034,0.5,0.5,1.0746096530539262,,0,0,0,0,-0.37250725724882727,-3.7277125386481202e-06,0,0,0,0,0,1,0
223,1,223.31589897920034,223.81589897920034,223.81589897920034,224.71783589161507,,224.71783589161507,224.71783589161507,224.34361482528439,0.5,0.5,0.90193691241472607,,0,0,0,0,-0.37422106633067642,-3.2495566415491339e-06,0,0,0,0,0,1,0
224,1,224.34361482528439,224.84361482528439,224.84361482528439,225.49084362524391,,225.49084362524391,225.49084362524391,225.11533531048295,0.5,0.5,0.64722879995952098,,0,0,0,0,-0.37550831476096391,-3.2247034482679737e-06,0,0,0,0,0,1,0
225,1,225.11533531048295,225.61533531048295,225.61533531048295,226.0115087601919,,226.0115087601919,226.0115087601919,225.63513389590045,0.5,0.5,0.39617344970895374,,0,0,0,0,-0.37637486429144928,-2.7216957505515893e-06,0,0,0,0,0,1,0
226,1,225.63513389590045,226.13513389590045,226.13513389590045,226.2363119374007,,226.2363119374007,226.2363119374007,225.85956313314901,0.5,0.5,0.10117804150024767,,0,0,0,0,-0.37674880425169022,-2.3017219916710019e-06,0,0,0,0,0,1,0
227,1,225.85956313314901,226.35956313314901,226.35956313314901,226.37147890592891,,226.37147890592891,226.37147890592891,225.99450486165108,0.5,0.5,0.011915772779900635,,0,0,0,0,-0.37697404427782999,-2.4510793537046993e-06,0,0,0,0,0,1,0
228,1,225.99450486165108,226.49450486165108,226.49450486165108,226.20929206898109,,226.20929206898109,226.20929206898109,225.83258726751671,0.5,0.5,-0.285212792669995,,0,0,0,0,-0.37670480146437058,-3.2945449675025884e-06,0,0,0,0,0,1,0
229,1,225.83258726751671,226.33258726751671,226.33258726751671,225.91728810014735,,225.91728810014735,225.91728810014735,225.54106970259366,0.5,0.5,-0.41529916736936912,,0,0,0,0,-0.37621839755368569,-3.1586120599058631e-06,0,0,0,0,0,1,0
230,1,225.54106970259366,226.04106970259366,226.04106970259366,225.399299095337,,225.399299095337,225.399299095337,225.0239435264379,0.5,0.5,-0.64177060725666024,,0,0,0,0,-0.37535556889909572,-2.9259942664339178e-06,0,0,0,0,0,1,0
231,1,225.0239435264379,225.5239435264379,225.5239435264379,224.77110022694973,,224.77110022694973,224.77110022694973,224.39679073613542,0.5,0.5,-0.75284329948817685,,0,0,0,0,-0.37430949081431208,-2.9740789955212676e-06,0,0,0,0,0,1,0
232,1,224.39679073613542,224.89679073613542,224.89679073613542,224.04298963209692,,224.04298963209692,224.04298963209692,223.66989247688093,0.5,0.5,-0.85380110403849585,,0,0,0,0,-0.37309715521598719,-3.1455172120331554e-06,0,0,0,0,0,1,0
233,1,223.66989247688093,224.16989247688093,224.16989247688093,223.20211900833476,,223.20211900833476,223.20211900833476,222.83042257393024,0.5,0.5,-0.96777346854617008,,0,0,0,0,-0.3716964344045266,-2.708611759771884e-06,0,0,0,0,0,1,0
234,1,222.83042257393024,223.33042257393024,223.33042257393024,222.27547382124581,,222.27547382124581,222.27547382124581,221.90532025125219,0.5,0.5,-1.0549487526844246,,0,0,0,0,-0.3701535699936187,-2.9666565808383893e-06,0,0,0,0,0,1,0
235,1,221.90532025125219,222.40532025125219,222.40532025125219,221.33435277298503,,221.33435277298503,221.33435277298503,220.96576668343383,0.5,0.5,-1.0709674782671641,,0,0,0,0,-0.36858608955120076,-2.7150132098086033e-06,0,0,0,0,0,1,0
236,1,220.96576668343383,221.46576668343383,221.46576668343383,220.35435303040626,,220.35435303040626,220.35435303040626,219.98739883124333,0.5,0.5,-1.1114136530275687,,0,0,0,0,-0.36695419916293304,-2.7972828320343979e-06,0,0,0,0,0,1,0
237,1,219.98739883124333,220.48739883124333,220.48739883124333,219.27390150125157,,219.27390150125157,219.27390150125157,218.90874599439059,0.5,0.5,-1.2134973299917533,,0,0,0,0,-0.36515550686098663,-3.3578575653336884e-06,0,0,0,0,0,1,0
238,1,218.90874599439059,219.40874599439059,219.40874599439059,218.12898979967315,,218.12898979967315,218.12898979967315,217.76574088000197,0.5,0.5,-1.2797561947174358,,0,0,0,0,-0.36324891967117878,-3.3676913062663516e-06,0,0,0,0,0,1,0
239,1,217.76574088000197,218.26574088000197,218.26574088000197,217.00541880742409,,217.00541880742409,217.00541880742409,216.64404153766486,0.5,0.5,-1.2603220725778783,,0,0,0,0,-0.36137726975923101,-2.7765775314492203e-06,0,0,0,0,0,1,0
240,1,216.64404153766486,217.14404153766486,217.14404153766486,215.88351461816404,,215.88351461816404,215.88351461816404,215.52400585370967,0.5,0.5,-1.2605269195008191,,0,0,0,0,-0.3595087644543753,-2.5543781703163404e-06,0,0,0,0,0,1,0
241,0,215.52400585370967,215.52400585370967,215.52400585370967,214.21905588432341,,214.21905588432341,214.21905588432341,213.86231756105201,0,0,-1.3049499693862572,,0,0,0,0,-0.35673832327140076,-3.9008061492040724e-06,0,0,0,0,0,1,0
242,0,213.86231756105201,213.86231756105201,213.86231756105201,212.55142060996229,,212.55142060996229,212.55142060996229,212.19745945459428,0,0,-1.3108969510897168,,0,0,0,0,-0.35396115536801176,-3.8103381996279495e-06,0,0,0,0,0,1,0
243,0,212.19745945459428,212.19745945459428,212.19745945459428,210.83680090467809,,210.83680090467809,210.83680090467809,210.48569569804064,0,0,-1.3606585499161952,,0,0,0,0,-0.35110520663744182,-3.1812144527521014e-06,0,0,0,0,0,1,0
244,0,210.48569569804064,210.48569569804064,210.48569569804064,209.12587391309447,,209.12587391309447,209.12587391309447,208.77761736686824,0,0,-1.3598217849461776,,0,0,0,0,-0.34825654622622437,-3.691011812634315e-06,0,0,0,0,0,1,0
245,0,208.77761736686824,208.77761736686824,208.77761736686824,207.42842577781772,,207.42842577781772,207.42842577781772,207.0829958951964,0,0,-1.3491915890505197,,0,0,0,0,-0.34542988262131757,-3.7515648330099793e-06,0,0,0,0,0,1,0
246,0,207.0829958951964,207.0829958951964,207.0829958951964,205.74786455730151,,205.74786455730151,205.74786455730151,205.40523375818876,0,0,-1.335131337894893,,0,0,0,0,-0.3426307991127544,-3.2707945365473279e-06,0,0,0,0,0,1,0
247,0,205.40523375818876,205.40523375818876,205.40523375818876,204.06923178568346,,204.06923178568346,204.06923178568346,203.72939720166221,0,0,-1.3360019725053007,,0,0,0,0,-0.33983458402124711,-2.4470367634421564e-06,0,0,0,0,0,1,0
248,0,203.72939720166221,203.72939720166221,203.72939720166221,202.3652038640821,,202.3652038640821,202.3652038640821,202.02820518321823,0,0,-1.3641933375801045,,0,0,0,0,-0.33699868086387141,-4.2252142122833902e-06,0,0,0,0,0,1,0
249,0,202.02820518321823,202.02820518321823,202.02820518321823,200.68052230060368,,200.68052230060368,200.68052230060368,200.34632977595663,0,0,-1.3476828826145493,,0,0,0,0,-0.33419252464705096,-3.5332546133304277e-06,0,0,0,0,0,1,0
250,0,200.34632977595663,200.34632977595663,200.34632977595663,199.00919602824126,,199.00919602824126,199.00919602824126,198.67778650696934,0,0,-1.3371337477153702,,0,0,0,0,-0.33140952127192236,-3.7538567880801565e-06,0,0,0,0,0,1,0
251,0,198.67778650696934,198.67778650696934,198.67778650696934,197.34682313468872,,197.34682313468872,197.34682313468872,197.01818313603533,0,0,-1.3309633722806211,,0,0,0,0,-0.32863999865338656,-2.5453432499489281e-06,0,0,0,0,0,1,0
252,0,197.01818313603533,197.01818313603533,197.01818313603533,195.7087094046274,,195.7087094046274,195.7087094046274,195.38279768366425,0,0,-1.3094737314079339,,0,0,0,0,-0.32591172096314835,-2.1834910626239434e-06,0,0,0,0,0,1,0
253,0,195.38279768366425,195.38279768366425,195.38279768366425,194.07293475468947,,194.07293475468947,194.07293475468947,193.74974652352256,0,0,-1.3098629289747805,,0,0,0,0,-0.32318823116690965,-2.7143135241658456e-06,0,0,0,0,0,1,0
254,0,193.74974652352256,193.74974652352256,193.74974652352256,192.44951319384916,,192.44951319384916,192.44951319384916,192.12902807127591,0,0,-1.3002333296734037,,0,0,0,0,-0.32048512257324546,-3.0550018550457025e-06,0,0,0,0,0,1,0
255,0,192.12902807127591,192.12902807127591,192.12902807127591,190.82699733329218,,190.82699733329218,190.82699733329218,190.50921517614645,0,0,-1.3020307379837277,,0,0,0,0,-0.31778215714572866,-2.0306133876601962e-06,0,0,0,0,0,1,0
256,0,190.50921517614645,190.50921517614645,190.50921517614645,189.21217313335936,,189.21217313335936,189.21217313335936,188.89707904673526,0,0,-1.2970420427870977,,0,0,0,0,-0.3150940866241001,-3.0923728218112956e-06,0,0,0,0,0,1,0
257,0,188.89707904673526,188.89707904673526,188.89707904673526,187.60101538192936,,187.60101538192936,187.60101538192936,187.28860522739626,0,0,-1.2960636648058994,,0,0,0,0,-0.31241015453309728,-2.1869038562272181e-06,0,0,0,0,0,1,0
258,0,187.28860522739626,187.28860522739626,187.28860522739626,185.99438520081156,,185.99438520081156,185.99438520081156,185.6846502671583,0,0,-1.2942200265846964,,0,0,0,0,-0.30973493365326021,-2.4529805955353368e-06,0,0,0,0,0,1,0
259,0,185.6846502671583,185.6846502671583,185.6846502671583,184.40171387305327,,184.40171387305327,184.40171387305327,184.09463111031596,0,0,-1.282936394105036,,0,0,0,0,-0.30708276273730917,-2.5236400915673585e-06,0,0,0,0,0,1,0
260,0,184.09463111031596,184.09463111031596,184.09463111031596,182.8026852022611,,182.8026852022611,182.8026852022611,182.49826510913678,0,0,-1.2919459080548563,,0,0,0,0,-0.30442009312432106,-2.6823501571016095e-06,0,0,0,0,0,1,0
261,0,182.49826510913678,182.49826510913678,182.49826510913678,181.20438276212232,,181.20438276212232,181.20438276212232,180.90262413721592,0,0,-1.2938823470144598,,0,0,0,0,-0.30175862490639815,-2.8330794066278031e-06,0,0,0,0,0,1,0
262,0,180.90262413721592,180.90262413721592,180.90262413721592,179.59994981754983,,179.59994981754983,179.59994981754983,179.30086366739138,0,0,-1.3026743196660959,,0,0,0,0,-0.29908615015844475,-2.1862768733171833e-06,0,0,0,0,0,1,0
263,0,179.30086366739138,179.30086366739138,179.30086366739138,177.99833694233556,,177.99833694233556,177.99833694233556,177.70191686954294,0,0,-1.3025267250558272,,0,0,0,0,-0.29642007279261406,-3.2406541947693768e-06,0,0,0,0,0,1,0
264,0,177.70191686954294,177.70191686954294,177.70191686954294,176.39533472657862,,176.39533472657862,176.39533472657862,176.10158551891283,0,0,-1.3065821429643165,,0,0,0,0,-0.29374920766579748,-1.8209098868737783e-06,0,0,0,0,0,1,0
265,0,176.10158551891283,176.10158551891283,176.10158551891283,174.80028136764031,,174.80028136764031,174.80028136764031,174.50918789616978,0,0,-1.3013041512725181,,0,0,0,0,-0.29109347147053199,-2.2930356635697535e-06,0,0,0,0,0,1,0
266,0,174.50918789616978,174.50918789616978,174.50918789616978,173.20385975274129,,173.20385975274129,173.20385975274129,172.91542482704907,0,0,-1.3053281434284827,,0,0,0,0,-0.28843492569222917,-2.2341065744058142e-06,0,0,0,0,0,1,0
267,0,172.91542482704907,172.91542482704907,172.91542482704907,171.60922578899604,,171.60922578899604,171.60922578899604,171.32344586942907,0,0,-1.3061990380530233,,0,0,0,0,-0.28577991956697701,-2.7378925722132408e-06,0,0,0,0,0,1,0
268,0,171.32344586942907,171.32344586942907,171.32344586942907,170.01760442968771,,170.01760442968771,170.01760442968771,169.73447584505192,0,0,-1.3058414397413571,,0,0,0,0,-0.28312858463579005,-1.8960466263706621e-06,0,0,0,0,0,1,0
269,0,169.73447584505192,169.73447584505192,169.73447584505192,168.43061856074945,,168.43061856074945,168.43061856074945,168.15013242903876,0,0,-1.3038572843024667,,0,0,0,0,-0.28048613171068837,-2.2168244129261439e-06,0,0,0,0,0,1,0
270,0,168.15013242903876,168.15013242903876,168.15013242903876,166.84349088673537,,166.84349088673537,166.84349088673537,166.56564777214663,0,0,-1.3066415423033959,,0,0,0,0,-0.2778431145887339,-2.2095494500717905e-06,0,0,0,0,0,1,0
271,0,166.56564777214663,166.56564777214663,166.56564777214663,165.25766224148049,,165.25766224148049,165.25766224148049,164.98246106292549,0,0,-1.3079855306661443,,0,0,0,0,-0.27520117855499393,-1.1201180711850611e-06,0,0,0,0,0,1,0
272,0,164.98246106292549,164.98246106292549,164.98246106292549,163.67269867694091,,163.67269867694091,163.67269867694091,163.40013583971569,0,0,-1.3097623859845839,,0,0,0,0,-0.27256283722522312,-2.1847903326488449e-06,0,0,0,0,0,1,0
273,0,163.40013583971569,163.40013583971569,163.40013583971569,162.08510958418617,,162.08510958418617,162.08510958418617,161.8151895638542,0,0,-1.3150262555295171,,0,0,0,0,-0.26992002033196627,-3.1461347305139498e-06,0,0,0,0,0,1,0
274,0,161.8151895638542,161.8151895638542,161.8151895638542,160.49894143939881,,160.49894143939881,160.49894143939881,160.23166344797576,0,0,-1.3162481244553987,,0,0,0,0,-0.2672779914230432,-2.5291897145507392e-06,0,0,0,0,0,1,0
275,0,160.23166344797576,160.23166344797576,160.23166344797576,158.9126843125886,,158.9126843125886,158.9126843125886,158.64804766647225,0,0,-1.3189791353871669,,0,0,0,0,-0.26463664611634385,-2.7440268581813143e-06,0,0,0,0,0,1,0
276,0,158.64804766647225,158.64804766647225,158.64804766647225,157.32956060033101,,157.32956060033101,157.32956060033101,157.06756059751922,0,0,-1.3184870661412447,,0,0,0,0,-0.26200000281178859,-2.4428568394796457e-06,0,0,0,0,0,1,0
277,0,157.06756059751922,157.06756059751922,157.06756059751922,155.74204860956593,,155.74204860956593,155.74204860956593,155.48269192958614,0,0,-1.3255119879532913,,0,0,0,0,-0.2593566799797884,-2.7698666542619321e-06,0,0,0,0,0,1,0
278,0,155.48269192958614,155.48269192958614,155.48269192958614,154.15032189810213,,154.15032189810213,154.15032189810213,153.89361674112388,0,0,-1.3323700314840039,,0,0,0,0,-0.25670515697825635,-1.9153918060510478e-06,0,0,0,0,0,1,0
279,0,153.89361674112388,153.89361674112388,153.89361674112388,152.55843066568553,,152.55843066568553,152.55843066568553,152.30437602034718,0,0,-1.3351860754383438,,0,0,0,0,-0.25405464533835698,-2.3462508522698045e-06,0,0,0,0,0,1,0
280,0,152.30437602034718,152.30437602034718,152.30437602034718,150.96951412916818,,150.96951412916818,150.96951412916818,150.71810414149149,0,0,-1.3348618911790027,,0,0,0,0,-0.25140998767668066,-3.677391049450307e-06,0,0,0,0,0,1,0
281,0,150.71810414149149,150.71810414149149,150.71810414149149,149.37633791506198,,149.37633791506198,149.37633791506198,149.12758287191278,0,0,-1.3417662264295132,,0,0,0,0,-0.24875504314920249,-1.8152152847505931e-06,0,0,0,0,0,1,0
282,0,149.12758287191278,149.12758287191278,149.12758287191278,147.78504323375793,,147.78504323375793,147.78504323375793,147.53893818096992,0,0,-1.3425396381548467,,0,0,0,0,-0.24610505278801043,-1.7739299380536977e-06,0,0,0,0,0,1,0
283,0,147.53893818096992,147.53893818096992,147.53893818096992,146.19060507769041,,146.19060507769041,146.19060507769041,145.94715405596332,0,0,-1.3483331032795149,,0,0,0,0,-0.24345102172708266,-2.9267061165683117e-06,0,0,0,0,0,1,0
284,0,145.94715405596332,145.94715405596332,145.94715405596332,144.59746504133773,,144.59746504133773,144.59746504133773,144.35666864700627,0,0,-1.3496890146255964,,0,0,0,0,-0.24079639433145417,-1.3214164766850445e-06,0,0,0,0,0,1,0
285,0,144.35666864700627,144.35666864700627,144.35666864700627,143.00327415608749,,143.00327415608749,143.00327415608749,142.76513153820426,0,0,-1.3533944909187881,,0,0,0,0,-0.2381426178832271,-2.3170305780695344e-06,0,0,0,0,0,1,0
286,0,142.76513153820426,142.76513153820426,142.76513153820426,141.40993844036157,,141.40993844036157,141.40993844036157,141.17444880141377,0,0,-1.3551930978426867,,0,0,0,0,-0.23548963894779718,-2.686061748136126e-06,0,0,0,0,0,1,0
287,0,141.17444880141377,141.17444880141377,141.17444880141377,139.81391610861155,,139.81391610861155,139.81391610861155,139.58108544421691,0,0,-1.3605326928022237,,0,0,0,0,-0.23283066439464051,-1.5334392458044022e-06,0,0,0,0,0,1,0
288,0,139.58108544421691,139.58108544421691,139.58108544421691,138.21543797252076,,138.21543797252076,138.21543797252076,137.98526905783939,0,0,-1.3656474716961498,,0,0,0,0,-0.23016891468137146,-1.6952559747096529e-06,0,0,0,0,0,1,0
289,0,137.98526905783939,137.98526905783939,137.98526905783939,136.62327874222956,,136.62327874222956,136.62327874222956,136.39576059589297,0,0,-1.3619903156098303,,0,0,0,0,-0.22751814633659251,-2.3157008115504141e-06,0,0,0,0,0,1,0
290,0,136.39576059589297,136.39576059589297,136.39576059589297,135.02969567102605,,135.02969567102605,135.02969567102605,134.80483188833279,0,0,-1.3660649248669188,,0,0,0,0,-0.22486378269326224,-1.7119405129051302e-06,0,0,0,0,0,1,0
291,0,134.80483188833279,134.80483188833279,134.80483188833279,133.43474975640555,,133.43474975640555,133.43474975640555,133.21254130514473,0,0,-1.3700821319272336,,0,0,0,0,-0.22220845126082622,-2.4099041979752656e-06,0,0,0,0,0,1,0
292,0,133.21254130514473,133.21254130514473,133.21254130514473,131.8456320610394,,131.8456320610394,131.8456320610394,131.62607135659664,0,0,-1.3669092441053294,,0,0,0,0,-0.2195607044427561,-9.8687411309583695e-07,0,0,0,0,0,1,0
293,0,131.62607135659664,131.62607135659664,131.62607135659664,130.25465791341281,,130.25465791341281,130.25465791341281,130.03774577474928,0,0,-1.3714134431838261,,0,0,0,0,-0.2169121386635311,-1.8363924993991532e-06,0,0,0,0,0,1,0
294,0,130.03774577474928,130.03774577474928,130.03774577474928,128.6672997603884,,128.6672997603884,128.6672997603884,128.45303071544006,0,0,-1.3704460143608799,,0,0,0,0,-0.21426904494833821,-2.1363356665915489e-06,0,0,0,0,0,1,0
295,0,128.45303071544006,128.45303071544006,128.45303071544006,127.08378178135114,,127.08378178135114,127.08378178135114,126.87214993987497,0,0,-1.3692489340889296,,0,0,0,0,-0.21163184147616221,-1.9315629629090836e-06,0,0,0,0,0,1,0
296,0,126.87214993987497,126.87214993987497,126.87214993987497,125.50594537634633,,125.50594537634633,125.50594537634633,125.29694123328183,0,0,-1.3662045635286404,,0,0,0,0,-0.20900414306450443,-1.7704466301893262e-06,0,0,0,0,0,1,0
297,0,125.29694123328183,125.29694123328183,125.29694123328183,123.92966049514028,,123.92966049514028,123.92966049514028,123.72328145849822,0,0,-1.3672807381415453,,0,0,0,0,-0.20637903664206192,-1.6175999633105675e-06,0,0,0,0,0,1,0
298,0,123.72328145849822,123.72328145849822,123.72328145849822,122.36036034306655,,122.36036034306655,122.36036034306655,122.15659436037396,0,0,-1.3629211154316749,,0,0,0,0,-0.2037659826925875,-1.8857057426657775e-06,0,0,0,0,0,1,0
299,0,122.15659436037396,122.15659436037396,122.15659436037396,120.79970570107955,,120.79970570107955,120.79970570107955,120.5985381281601,0,0,-1.3568886592944125,,0,0,0,0,-0.20116757291944509,-2.4008047034840274e-06,0,0,0,0,0,1,0
300,0,120.5985381281601,120.5985381281601,120.5985381281601,119.24825265835824,,119.24825265835824,119.24825265835824,119.04966902741187,0,0,-1.3502854698018609,,0,0,0,0,-0.19858363094637355,-2.060476461451799e-06,0,0,0,0,0,1,0
301,0,119.04966902741187,119.04966902741187,119.04966902741187,117.70395484384476,,117.70395484384476,117.70395484384476,117.50794308153044,0,0,-1.3457141835671109,,0,0,0,0,-0.19601176231431339,-1.8780406065843636e-06,0,0,0,0,0,1,0
302,0,117.50794308153044,117.50794308153044,117.50794308153044,116.1712877042452,,116.1712877042452,116.1712877042452,115.97782823132935,0,0,-1.3366553772852399,,0,0,0,0,-0.19345947291584764,-1.9065236074311542e-06,0,0,0,0,0,1,0
303,0,115.97782823132935,115.97782823132935,115.97782823132935,114.65335004928151,,114.65335004928151,114.65335004928151,114.46241890526174,0,0,-1.3244781820478408,,0,0,0,0,-0.19093114401977118,-1.3668122136323291e-06,0,0,0,0,0,1,0
304,0,114.46241890526174,114.46241890526174,114.46241890526174,113.14862360055692,,113.14862360055692,113.14862360055692,112.96019783328381,0,0,-1.3137953047048256,,0,0,0,0,-0.18842576727310245,-1.7789110557941967e-06,0,0,0,0,0,1,0
305,0,112.96019783328381,112.96019783328381,112.96019783328381,111.65541434470194,,111.65541434470194,111.65541434470194,111.46947522236751,0,0,-1.3047834885818759,,0,0,0,0,-0.18593912233443177,-1.7434819312711625e-06,0,0,0,0,0,1,0
306,0,111.46947522236751,111.46947522236751,111.46947522236751,110.18066744975017,,110.18066744975017,110.18066744975017,109.99718421398438,0,0,-1.2888077726173321,,0,0,0,0,-0.18348323576579162,-1.7214472336490871e-06,0,0,0,0,0,1,0
307,0,109.99718421398438,109.99718421398438,109.99718421398438,108.7187342011587,,108.7187342011587,108.7187342011587,108.53768506512608,0,0,-1.2784500128256866,,0,0,0,0,-0.18104913603261252,-2.1479562661852469e-06,0,0,0,0,0,1,0
308,0,108.53768506512608,108.53768506512608,108.53768506512608,107.27631648025888,,107.27631648025888,107.27631648025888,107.09766997647317,0,0,-1.2613685848671992,,0,0,0,0,-0.17864650378571412,-1.5431599109660965e-06,0,0,0,0,0,1,0
309,0,107.09766997647317,107.09766997647317,107.09766997647317,105.85091727529554,,105.85091727529554,105.85091727529554,105.67464501867639,0,0,-1.2467527011776269,,0,0,0,0,-0.17627225661915702,-9.8287191008239461e-07,0,0,0,0,0,1,0
310,0,105.67464501867639,105.67464501867639,105.67464501867639,104.44294147143637,,104.44294147143637,104.44294147143637,104.26901343988938,0,0,-1.2317035472400164,,0,0,0,0,-0.17392803154699266,-1.4298609727347866e-06,0,0,0,0,0,1,0
311,0,104.26901343988938,104.26901343988938,104.26901343988938,103.0531878662742,,103.0531878662742,103.0531878662742,102.88157392289096,0,0,-1.2158255736151773,,0,0,0,0,-0.17161394338323532,-1.6687192783138016e-06,0,0,0,0,0,1,0
312,0,102.88157392289096,102.88157392289096,102.88157392289096,101.68119821199514,,101.68119821199514,101.68119821199514,101.51186899258805,0,0,-1.2003757108958268,,0,0,0,0,-0.16932921940708923,-1.6898369921136691e-06,0,0,0,0,0,1,0
313,0,101.51186899258805,101.51186899258805,101.51186899258805,100.32923338551295,,100.32923338551295,100.32923338551295,100.1621557242559,0,0,-1.182635607075099,,0,0,0,0,-0.16707766125705348,-1.529862316829167e-06,0,0,0,0,0,1,0
314,0,100.1621557242559,100.1621557242559,100.1621557242559,98.997988165505021,,98.997988165505021,98.997988165505021,98.833127653468097,0,0,-1.1641675587508757,,0,0,0,0,-0.16486051203692398,-1.2748992332944908e-06,0,0,0,0,0,1,0
315,0,98.833127653468097,98.833127653468097,98.833127653468097,97.687068070989483,,97.687068070989483,97.687068070989483,97.52439022928975,0,0,-1.1460595824786139,,0,0,0,0,-0.16267784169973254,-1.6518214493999039e-06,0,0,0,0,0,1,0
316,0,97.52439022928975,97.52439022928975,97.52439022928975,96.397903208393146,,96.397903208393146,96.397903208393146,96.237372053334127,0,0,-1.1264870208966045,,0,0,0,0,-0.16053115505901872,-1.7839161898791644e-06,0,0,0,0,0,1,0
317,0,96.237372053334127,96.237372053334127,96.237372053334127,95.13076467957859,,95.13076467957859,95.13076467957859,94.972344195264682,0,0,-1.1066073737555371,,0,0,0,0,-0.15842048431390765,-1.2519233507646277e-06,0,0,0,0,0,1,0
318,0,94.972344195264682,94.972344195264682,94.972344195264682,93.886570959276312,,93.886570959276312,93.886570959276312,93.730222505026319,0,0,-1.0857732359883698,,0,0,0,0,-0.15634845424999355,-1.1511112489870357e-06,0,0,0,0,0,1,0
319,0,93.730222505026319,93.730222505026319,93.730222505026319,92.662502240017176,,92.662502240017176,92.662502240017176,92.50819197282982,0,0,-1.0677202650091431,,0,0,0,0,-0.15431026718735552,-1.3795661715221286e-06,0,0,0,0,0,1,0
320,0,92.50819197282982,92.50819197282982,92.50819197282982,91.4571409277398,,91.4571409277398,91.4571409277398,91.30483762071637,0,0,-1.0510510450900199,,0,0,0,0,-0.15230330702343053,-1.6818738686197321e-06,0,0,0,0,0,1,0
321,0,91.30483762071637,91.30483762071637,91.30483762071637,90.273015262147823,,90.273015262147823,90.273015262147823,90.122684117406507,0,0,-1.0318223585685473,,0,0,0,0,-0.15033114474131537,-1.4187941843601948e-06,0,0,0,0,0,1,0
322,0,90.122684117406507,90.122684117406507,90.122684117406507,89.113008678355428,,89.113008678355428,89.113008678355428,88.964609377820025,0,0,-1.0096754390510796,,0,0,0,0,-0.14839930053540229,-1.3087981756143563e-06,0,0,0,0,0,1,0
323,0,88.964609377820025,88.964609377820025,88.964609377820025,87.972116031277167,,87.972116031277167,87.972116031277167,87.825616380698889,0,0,-0.99249334654285803,,0,0,0,0,-0.14649965057827785,-1.5630205894012761e-06,0,0,0,0,0,1,0
324,0,87.825616380698889,87.825616380698889,87.825616380698889,86.852815919496621,,86.852815919496621,86.852815919496621,86.708180224482192,0,0,-0.97280046120226871,,0,0,0,0,-0.14463569501442919,-1.5540476425712768e-06,0,0,0,0,0,1,0
325,0,86.708180224482192,86.708180224482192,86.708180224482192,85.751011391627628,,85.751011391627628,85.751011391627628,85.608210823994611,0,0,-0.95716883285456333,,0,0,0,0,-0.14280056763301729,-1.2382345602190981e-06,0,0,0,0,0,1,0
326,0,85.608210823994611,85.608210823994611,85.608210823994611,84.672058108407654,,84.672058108407654,84.672058108407654,84.531054315077512,0,0,-0.93615271558695667,,0,0,0,0,-0.14100379333014246,-1.2218104359362769e-06,0,0,0,0,0,1,0
327,0,84.531054315077512,84.531054315077512,84.531054315077512,83.612437794154857,,83.612437794154857,83.612437794154857,83.473198714277871,0,0,-0.91861652092265444,,0,0,0,0,-0.13923907987698669,-1.0714548466239648e-06,0,0,0,0,0,1,0
328,0,83.473198714277871,83.473198714277871,83.473198714277871,82.574549877876038,,82.574549877876038,82.574549877876038,82.437038953959856,0,0,-0.8986488364018328,,0,0,0,0,-0.13751092391618158,-1.2880929318725975e-06,0,0,0,0,0,1,0
329,0,82.437038953959856,82.437038953959856,82.437038953959856,81.556036397214555,,81.556036397214555,81.556036397214555,81.420221605794026,0,0,-0.88100255674530104,,0,0,0,0,-0.13581479142052899,-1.2643620692642799e-06,0,0,0,0,0,1,0
330,0,81.420221605794026,81.420221605794026,81.420221605794026,80.556678760209948,,80.556678760209948,80.556678760209948,80.422527646021337,0,0,-0.86354284558407812,,0,0,0,0,-0.13415111418861159,-1.7960777256575966e-06,0,0,0,0,0,1,0
331,0,80.422527646021337,80.422527646021337,80.422527646021337,79.575584568025192,,79.575584568025192,79.575584568025192,79.443067501803796,0,0,-0.84694307799614421,,0,0,0,0,-0.13251706622139636,-1.5433328997005447e-06,0,0,0,0,0,1,0
