step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,readback_match,audit_failed
87,1,65.499229859190564,65.999229859190564,65.999229859190564,66.75423016861005,67.157395575431806,66.175147145263992,66.270644195383738,66.160284396299616,0.5,0.5,0.75500030941948637,-0.57908302334605821,69,0.68224040491709714,2,-0.58674335479736328,-0.1103597990841223,-7.0947915276065032e-07,1.2656542480726785e-14,0,0,0,0,1,0
88,1,66.160284396299616,66.660284396299616,66.660284396299616,67.47982166468168,67.837216288884292,66.891355382824088,67.055868937483197,66.944201628938174,0.5,0.5,0.81953726838206364,-0.58846628185759187,69,0.68250366696381115,2,-0.5179901123046875,-0.11166730854502305,-6.0093323384080577e-07,-1.4432899320127035e-14,0,0,0,0,1,0
89,1,66.944201628938174,67.444201628938174,67.444201628938174,68.24252409709969,68.577231976966402,67.676008525415284,67.928131103396197,67.815010042761614,0.5,0.5,0.79832246816151553,-0.56651557168440547,69,0.68231981690302079,2,-0.43019723892211914,-0.11312106063458316,-1.7934513323325518e-06,1.1213252548714081e-14,0,0,0,0,1,0
90,1,67.815010042761614,68.315010042761642,68.315010042761642,69.193806542969924,69.50602658139438,68.598297880787328,69.003811274442057,68.888899976503097,0.5,0.50000000000002842,0.87879650020828137,-0.59550866218259557,73,0.68068467356194495,2,-0.27517127990722656,-0.11491129793895993,-7.2352121094354516e-07,1.0880185641326534e-14,0,0,0,0,1,0
91,1,68.888899976503097,69.388899976503097,69.388899976503097,70.2732394277255,70.596718231200256,69.669329871966681,70.273536875471081,70.15651096624525,0.5,0.5,0.88433945122240232,-0.60390955575881833,73,0.67840144971047145,6,-0.074194446206092834,-0.11702590922583056,-8.8785988339168398e-07,2.0539125955565396e-14,0,0,0,0,1,0
92,1,70.15651096624525,70.65651096624525,70.65651096624525,71.646673590921623,72.015181238870312,70.96733777184032,71.60813403801599,71.488885436365905,0.5,0.5,0.99016262467637262,-0.67933581908130236,73,0.6761401255204007,9,-0.03534385934472084,-0.11924860165008511,-1.1041086338536843e-06,-9.9920072216264089e-15,0,0,0,0,1,0
93,1,71.488885436365905,71.988885436365905,71.988885436365905,73.003703380368918,73.372122745135627,72.31208501414055,72.951108314893375,72.829623479015353,0.5,0.5,1.0148179440030134,-0.69161836622836859,73,0.67395084144437545,18,-0.034927540691569448,-0.12148483587802161,-9.1193179230231181e-07,1.9206858326015208e-14,0,0,0,0,1,0
94,1,72.829623479015353,73.329623479015353,73.329623479015353,74.332937430533718,74.692696734152477,73.651400951660492,74.297775456851213,74.17404763447405,0.5,0.5,1.0033139515183649,-0.68153647887322677,77,0.81629971461658191,9,-0.16992520942585543,-0.12372782237716251,-1.3223763204450734e-06,-5.440092820663267e-15,0,0,0,0,1,0
95,1,74.17404763447405,74.67404763447405,74.67404763447405,75.700631879203002,76.121782597716901,74.976764034158521,75.105475821813059,74.980403223805453,0.5,0.5,1.0265842447289515,-0.72386784504448087,77,0.83203946818502916,10,-0.70332768053049222,-0.12507259800760551,-1.0518246824631206e-06,1.1102230246251565e-15,0,0,0,0,1,0
96,1,74.980403223805453,75.480403223805453,75.480403223805453,76.549220585997986,76.927762811948,75.825541981209781,76.105024739587165,75.978286703831074,0.5,0.5,1.068817362192533,-0.72367860478820489,77,0.8282199755838956,10,-0.54873721720650792,-0.12673803575609099,-1.9620901667849466e-06,-3.8857805861880479e-15,0,0,0,0,1,0
97,1,75.978286703831074,76.478286703831074,76.478286703831074,77.588865231391765,77.924575326239207,76.865721400753912,77.309786492107875,77.181042638752942,0.5,0.5,1.1105785275606905,-0.72314383063785215,77,0.82436704371605773,2,-0.38030195236206055,-0.12874385335493344,-1.5156515900116574e-06,-3.4416913763379853e-14,0,0,0,0,1,0
98,1,77.181042638752942,77.681042638752942,77.681042638752942,78.768009183114302,79.108100724885318,78.054480795245198,78.657377890750652,78.526389448176388,0.5,0.5,1.0869665443613599,-0.71352838786910411,81,0.82063763124155809,2,-0.21774053573608398,-0.13098844257426379,-1.9896714320566389e-06,-1.9428902930940239e-14,0,0,0,0,1,0
99,1,78.526389448176388,79.026389925013547,79.026389925013547,80.163927503124555,80.487416639326909,79.43341272946283,80.096915958918416,79.963531035017709,0.5,0.5000004768371582,1.137537578111008,-0.73051477366172435,81,0.81694751961673429,3,-0.15344429016113281,-0.13338492390070655,-1.2389716346206114e-06,-1.5876189252139739e-14,0,0,0,0,1,0
100,1,79.963531035017709,80.463531511854868,80.463531511854868,81.620949097884136,82.019461071421773,80.842983938068642,81.483377630892136,81.347684298994352,0.5,0.5000004768371582,1.1574175860292684,-0.77796515981549419,88,0.81349464116623904,1,-0.17310094833374023,-0.13569333189778376,-8.019327708552737e-07,-9.0046858858272572e-12,0,0,0,0,1,0
101,1,81.347684298994352,81.84768477583151,81.84768477583151,83.105163603766741,83.474057238308518,82.291977362685088,82.966604829531406,82.828440911109851,0.5,0.5000004768371582,1.2574788279352305,-0.81318624108165238,97,0.810125036886718,1,-0.1354975700378418,-0.1381639184215544,-1.4018535523518949e-06,-2.5589530494585233e-12,0,0,0,0,1,0
102,1,82.828440911109851,83.328441387947009,83.328441387947009,84.568482921057367,85.003073521132663,83.731166216968901,84.437334044298709,84.296720775330385,0.5,0.5000004768371582,1.2400415331103574,-0.83731670408846526,97,0.8056589467172145,1,-0.099491119384765625,-0.14061326896832327,-1.5784234932425534e-06,-2.64177568709556e-12,0,0,0,0,1,0
103,1,84.296720775330385,84.796720775330385,84.796720775330385,86.047982686903282,86.480727798411607,85.205978842117418,85.39686484829258,85.254653792655049,0.5,0.5,1.2512619115728967,-0.84200384478586443,97,0.80241047538248156,10,-0.61152446921914816,-0.14221105563753156,-1.4789208648835483e-06,1.1829093260473655e-11,0,0,0,0,1,0
104,1,85.254653792655049,85.754653792655049,85.754653792655049,87.065347294665216,87.529250241853006,86.178049251051277,86.488591461312552,86.344562709854472,0.5,0.5,1.3106935020101673,-0.8872980436139386,105,0.79966810288585133,14,-0.48912589263636619,-0.14402875145808025,-1.1457092767841459e-06,1.1789791365401925e-11,0,0,0,0,1,0
105,1,86.344562709854472,86.84456318669163,86.84456318669163,88.204981035759985,88.634068872534328,87.310228171167097,87.664083461616485,87.518096861866809,0.5,0.5000004768371582,1.3604178490683552,-0.89475286459288839,109,0.79703728201490209,3,-0.44318199157714844,-0.14598659974967632,-1.4722571393122053e-06,1.163469320886179e-11,0,0,0,0,1,0
106,1,87.518096861866809,88.018097338703967,88.018097338703967,89.328471656054532,89.710162363074218,88.482439129952638,89.013333665832249,88.865101189003141,0.5,0.5000004768371582,1.3103743173505649,-0.84603252610189372,113,0.94402863392105996,2,-0.41313409805297852,-0.1482324768291079,-4.7176365569612244e-07,1.1529444066127326e-11,0,0,0,0,1,0
107,1,88.865101189003141,89.365101665840299,89.365101665840299,90.761257553934101,91.155477896281013,89.866069079200201,90.530746149734512,90.37998609206636,0.5,0.5000004768371582,1.3961558880938014,-0.8951884747338994,115,0.9536532629970873,2,-0.28897619247436523,-0.15076005766815115,-1.137973583809071e-06,1.1588063841827534e-11,0,0,0,0,1,0
108,1,90.37998609206636,90.879986568903519,90.879986568903519,92.255287681675853,92.614807893350459,91.387877307651223,92.157159424192656,92.003690747509566,0.5,0.5000004768371582,1.375301112772334,-0.8674103740246295,121,0.94883133375410489,2,-0.17954921722412109,-0.15346867668309017,-1.3256695012842101e-06,1.1449174941446927e-11,0,0,0,0,1,0
109,1,92.003690747509566,92.503690747509566,92.503690747509566,93.940221594479624,94.390565780575002,92.996784288074338,93.852663777285329,93.696371419848035,0.5,0.5,1.436530846970058,-0.94343730640528634,121,0.94426840904137677,2,-0.088388919830322266,-0.15629235743729453,-1.5192053410828521e-06,-6.2949645496246376e-14,0,0,0,0,1,0
110,1,93.696371419848035,94.196371896685193,94.196371896685193,95.646233125896359,96.087962258162747,94.700437338636192,95.595326986028368,95.436131789067844,0.5,0.5000004768371582,1.4498612292111659,-0.94579578726016678,129,0.9397981709517208,2,-0.044908523559570312,-0.15919519696052475,-2.3388744097019298e-06,2.5868196473766147e-14,0,0,0,0,1,0
111,1,95.436131789067844,95.936132265905002,95.936132265905002,97.396012271283539,97.932273199300539,96.397942306930204,96.761875702570578,96.600738785712238,0.5,0.5000004768371582,1.4598800053785368,-0.99806996435333417,137,0.93566671228594489,12,-0.57173331663943827,-0.16113691685833942,-1.430087891662879e-06,-6.1334270995416773e-12,0,0,0,0,1,0
112,1,96.600738785712238,97.100738785712238,97.100738785712238,98.579332617794705,99.07957253464599,97.589914803011482,97.943558332763047,97.780453700508488,0.5,0.5,1.478593832082467,-0.98941781478322355,137,0.93214909872800267,15,-0.57850556896300986,-0.16310463225455862,-1.3146165116495467e-06,-1.3427592371328956e-11,0,0,0,0,1,0
113,1,97.780453700508488,98.280454177345646,98.280454177345646,99.800468877597609,100.35636116731551,98.762514819847027,99.184760789316854,99.019589263334709,0.5,0.5000004768371582,1.5200147002519628,-1.0379540577505821,141,0.92752613808204498,28,-0.50528016861426295,-0.16517152598214579,-1.2603794061760709e-06,2.0452528559644634e-12,0,0,0,0,1,0
114,1,99.019589263334709,99.519589740171867,99.519589740171867,101.16418713808454,101.67451156448567,100.0867265313359,100.59434208718676,100.4268233600702,0.5,0.5000004768371582,1.6445973979126762,-1.0774606067486445,145,0.92395917526915461,12,-0.41634361943579279,-0.16751872711655835,-1.1158582537973416e-06,1.749989042565403e-11,0,0,0,0,1,0
115,1,100.4268233600702,100.9268233600702,100.9268233600702,102.51060803514058,103.03976512079225,101.45413757333813,102.14796557890028,101.97785955835201,0.5,0.5,1.5837846750703761,-1.0564704618024479,153,0.92094286610871756,4,-0.22711486055050045,-0.17010602054827473,-1.1932424968108535e-06,3.93618471150603e-12,0,0,0,0,1,0
116,1,101.97785955835201,102.47785955835201,102.47785955835201,104.04166146690817,104.53682084861236,103.01218028004325,103.97296063727626,103.79981520498602,0.5,0.5,1.5638019085561581,-1.0294811868649134,157,1.0716287840518208,2,-0.11084842681884766,-0.17314543229024082,-1.4796581382370277e-06,3.2418512319054571e-14,0,0,0,0,1,0
117,1,103.79981520498602,104.29981568182318,104.29981568182318,105.89729867984616,106.4788348069582,104.80778976798992,105.8635205496159,105.68722632400264,0.5,0.5000004768371582,1.5974829980229828,-1.0895089118562424,165,1.0750031090490617,2,-0.019272327423095703,-0.1762942256132618,-1.9639025339301952e-06,1.6209256159527285e-14,0,0,0,0,1,0
118,1,105.68722632400264,106.18722632400264,106.18722632400264,107.84526820879906,108.44515124370515,106.71630576888622,107.51401651116122,107.33497421096251,0.5,0.5,1.6580418847964182,-1.12896243991284,161,1.0693486588399967,2,-0.27163791656494141,-0.17904230019870226,-1.5027835189584948e-06,-5.440092820663267e-14,0,0,0,0,1,0
119,1,107.33497421096251,107.83497421096251,107.83497421096251,109.52399419188907,110.22075302559254,108.33110315591635,108.85718514181228,108.67590620187232,0.5,0.5,1.6890199809265596,-1.1928910359727212,161,1.0640392877249456,10,-0.53795730182901025,-0.1812789399399577,-1.3924665580589135e-06,-7.3274719625260332e-15,0,0,0,0,1,0
120,1,108.67590620187232,109.17590620187232,109.17590620187232,110.92034768133774,111.64416640220465,109.68621765685239,110.25854827049901,110.07493582991486,0.5,0.5,1.7444414794654222,-1.2341300244853528,161,1.0589074234273592,13,-0.48657680978067219,-0.18361244058414172,-1.2329967944424425e-06,-7.3496764230185363e-14,0,0,0,0,1,0
121,1,110.07493582991486,110.57493630675202,110.57493630675202,112.32728252674073,113.01387877485202,111.10781157260499,111.78224477042939,111.59609418159405,0.5,0.5000004768371582,1.7523462199887092,-1.219470954135744,161,1.0540245352877671,15,-0.37959133746335283,-0.18615058883533209,-2.0019813717908619e-06,-1.5099033134902129e-14,0,0,0,0,1,0
122,1,111.59609418159405,112.09609418159405,112.09609418159405,113.82964920921664,114.50201811309968,112.62668778131432,113.40779564442012,113.21893798457884,0.5,0.5,1.733555027622586,-1.2029614279023235,162,1.0486424988352088,6,-0.26753463572822511,-0.18885765984127545,-2.0778050071612597e-06,-1.1812772982011666e-12,0,0,0,0,1,0
123,1,113.21893798457884,113.718938461416,113.718938461416,115.39175791699708,116.07527109206166,114.21359242794115,115.0978093533755,114.90613781584071,0.5,0.5000004768371582,1.6728194555810774,-1.1781654890559281,179,1.045079371265176,1,-0.16086244583129883,-0.19167153753478772,-1.6117329550979775e-06,4.674038933671909e-13,0,0,0,0,1,0
124,1,114.90613781584071,115.40613829267787,115.40613829267787,117.19319439435161,117.98896383511985,115.90178159218871,116.97631953552525,116.7815196471246,0.5,0.5000004768371582,1.7870561016737412,-1.2914128021628954,193,1.1516768440934086,2,-0.077138900756835938,-0.19479988840065232,-1.7196787922557633e-06,-3.5527136788005009e-14,0,0,0,0,1,0
125,1,116.7815196471246,117.2815196471246,117.2815196471246,119.01796579837064,119.80703170510591,117.75520958170665,118.44803103021565,118.25078125675438,0.5,0.5,1.7364461512460423,-1.2627562166639876,193,1.2073993141096544,2,-0.51457786560058594,-0.19724977346126593,-7.9499251626202749e-07,-7.460698725481052e-14,0,0,0,0,1,0
126,1,118.25078125675438,118.75078173359154,118.75078173359154,120.54806362231595,121.39917910177481,119.22386561519544,119.84723504064912,119.64765378098934,0.5,0.5000004768371582,1.7972818887244131,-1.3241980071205148,193,1.197583407082131,2,-0.57421398162841797,-0.19958125965978013,-2.2166108522014838e-06,-2.4424906541753444e-14,0,0,0,0,1,0
127,1,119.64765378098934,120.14765378098934,120.14765378098934,122.00740101877696,122.9145820662886,120.62393775120125,121.32627497032965,121.12423067301931,0.5,0.5,1.8597472377876159,-1.3834632675757064,193,1.1912607361842047,12,-0.4889235170558095,-0.20204429731033713,-2.24062820564086e-06,2.2204460492503131e-16,0,0,0,0,1,0
128,1,121.12423067301931,121.62423067301931,121.62423067301931,123.54144483578102,124.42935117993675,122.13888382874998,122.9526625618598,122.74791032854584,0.5,0.5,1.9172141627617094,-1.4025610070310393,193,1.1852165935116044,21,-0.37143786040178384,-0.20475223331395398,-1.7880815050830279e-06,-6.6613381477509392e-15,0,0,0,0,1,0
129,1,122.74791032854584,123.24791032854584,123.24791032854584,125.12569555494356,126.03064098263032,123.73432973098099,124.66196537462059,124.45436683055102,0.5,0.5,1.8777852263977195,-1.3913658239625732,193,1.1794488892494046,19,-0.25181324560981011,-0.2075985440695689,-1.6333385985944915e-06,9.7699626167013776e-15,0,0,0,0,1,0
130,1,124.45436683055102,124.95436730738818,124.95436730738818,126.77236050425047,127.64338252729767,125.42785347480286,126.46689217208178,126.25628762986784,0.5,0.5000004768371582,1.8179931968622896,-1.3445070294476125,200,1.1731620119168864,5,-0.13412331463769078,-0.21060454221394309,-1.9254031116133774e-06,-2.6978419498391304e-13,0,0,0,0,1,0
131,1,126.25628762986784,126.75628762986784,126.75628762986784,128.7013907132901,129.68922845625727,127.23492045401768,127.95867727025576,127.74558860537798,0.5,0.5,1.9451030834222536,-1.4664702592724126,201,1.1697054170133261,2,-0.44594860076904297,-0.21308866487778744,-1.8101767693678994e-06,-6.2034821723955247e-12,0,0,0,0,1,0
132,1,127.74558860537798,128.24558908221505,128.24558908221505,130.19053270100525,131.26446756103314,128.68109336788203,129.30477927920688,129.08944844487738,0.5,0.50000047683707294,1.9449436187902052,-1.5094393331232254,225,1.2476082593582372,1,-0.62392234802246094,-0.21533083432950662,-2.3446778243396693e-06,-1.092059775942289e-11,0,0,0,0,1,0
133,1,129.08944844487738,129.58944892171453,129.58944892171453,131.53493723948324,132.57922862906503,130.04004835507791,130.8332586820222,130.61538290059366,0.5,0.5000004768371582,1.9454883177687066,-1.4948888844053272,225,1.3262284391267902,1,-0.53301811218261719,-0.21787578142854613,-1.9476439945265156e-06,1.1746159600534156e-13,0,0,0,0,1,0
134,1,130.61538290059366,131.11538337743082,131.11538337743082,133.15467413478191,134.22726594975299,131.5987327671732,132.50881298663603,132.28814547734572,0.5,0.5000004768371582,2.0392907573510968,-1.5559413676087104,225,1.3183335790711095,9,-0.40825335960835218,-0.22066750929030832,-3.410677777537785e-06,6.9944050551384862e-14,0,0,0,0,1,0
135,1,132.28814547734572,132.78814547734572,132.78814547734572,134.69783065894399,135.76746066788181,133.20817320713641,134.24069118217247,134.0171412610832,0.5,0.5,1.9096851815982632,-1.4896574518075738,225,1.3110936055744993,17,-0.2785756305383984,-0.22354992108927263,-1.7626746569021634e-06,-4.3298697960381105e-14,0,0,0,0,1,0
136,1,134.0171412610832,134.51714173792035,134.51714173792035,136.55070287639302,137.62859403372798,134.99497793427446,136.14509569678211,135.91837511493998,0.5,0.5000004768371582,2.0335611384726633,-1.5557249421185588,225,1.3032111005202622,1,-0.15309333801269531,-0.22672058184213029,-1.0592275998533296e-06,8.1046280797636427e-14,0,0,0,0,1,0
137,1,135.91837511493998,136.41837511493998,136.41837511493998,138.43601764007079,139.54467304998676,136.8728691860656,137.71231738703108,137.48298653283746,0.5,0.5,2.0176425251308103,-1.5631484540051872,225,1.2967293136364735,2,-0.45728111267089844,-0.22933085419361987,-1.4707424611515307e-06,-9.7033492352238682e-14,0,0,0,0,1,0
138,1,137.48298653283746,137.98298653283746,137.98298653283746,139.93942179166262,141.09531166961713,138.38325911711578,139.02736696432655,138.79584629451324,0.5,0.5,1.9564352588251666,-1.5561626745468402,225,1.2910366344422437,1,-0.64692878723144531,-0.23152066981330677,-1.3623635766180087e-06,-3.6415315207705135e-14,0,0,0,0,1,0
139,1,138.79584629451324,139.29584629451324,139.29584629451324,141.35651279442686,142.6124058796311,139.69823346412883,140.52908635337255,140.29506416634172,0.5,0.5,2.0606664999136228,-1.6582793302980292,229,1.3723162643353524,1,-0.54146337509155273,-0.23402218703083122,-2.0983284230169374e-06,-8.4376949871511897e-14,0,0,0,0,1,0
140,1,140.29506416634172,140.79506416634172,140.79506416634172,142.93728318276231,144.11124293879061,141.27919295738195,142.28325976081811,142.04631584264436,0.5,0.5,2.1422190164205972,-1.6580902253803629,235,1.4190633338254768,9,-0.41499653039500117,-0.23694391817375049,-2.6419282619372098e-06,5.6845639306857265e-12,0,0,0,0,1,0
141,1,142.04631584264436,142.54631584264436,142.54631584264436,144.80566768657479,145.9552483075814,143.10120246589219,144.20117144471169,143.96103380435045,0.5,0.5,2.2593518439304319,-1.7044652206826072,241,1.3795437215833533,12,-0.27957474277354777,-0.2401376403612403,-2.5067159299396735e-06,9.6986862985204425e-12,0,0,0,0,1,0
142,1,143.96103380435045,144.46103380435045,144.46103380435045,146.57981325874403,147.74483335573694,144.93791447415558,146.16161658943858,145.91821445378173,0.5,0.5,2.1187794543935752,-1.6418987845884487,249,1.3714877972690318,9,-0.14778568196925335,-0.24340213565685076,-2.3145468048824114e-06,-1.6774581723666415e-11,0,0,0,0,1,0
143,1,145.91821445378173,146.41821445378173,146.41821445378173,148.48157634542594,149.64914290892705,146.86611196027366,147.70089404148462,147.45492838520983,0.5,0.5,2.063361891644206,-1.6154643851522792,253,1.36251016195157,2,-0.52772808074951172,-0.24596565627479094,-2.5092710984608857e-06,8.9019902560494302e-12,0,0,0,0,1,0
144,1,147.45492838520983,147.95492838520983,147.95492838520983,150.07029326431854,151.3034307727809,148.39604099111207,149.1073509414808,148.85904374737788,0.5,0.5,2.1153648791087107,-1.6742522732064629,257,1.3555961060706514,1,-0.64428615570068359,-0.2483071941029209,-1.9044360612952005e-06,-1.2383427616668996e-12,0,0,0,0,1,0
145,1,148.85904374737788,149.35904422421504,149.35904422421504,151.66979982709546,152.98099017600055,149.85882739435806,150.67353123757988,150.42261391319215,0.5,0.5000004768371582,2.3107556028804197,-1.810972432737401,257,1.3491046015408152,4,-0.53440075831895228,-0.25091732438772851,-3.9080962039861333e-06,-4.1966430330830917e-14,0,0,0,0,1,0
146,1,150.42261391319215,150.92261391319215,150.92261391319215,153.12490432272557,154.41475166201377,151.37883465091127,152.44483683948911,152.19097048988536,0.5,0.5,2.2022904095334184,-1.746069671814297,261,1.4639514441877348,3,-0.39794925561000127,-0.25386634960375432,-3.2158908140900166e-06,1.0702549957386509e-13,0,0,0,0,1,0
147,1,152.19097048988536,152.69097048988536,152.69097048988536,154.97342839207982,156.31397548267725,153.16192480222961,154.41204966783189,154.15490793611829,0.5,0.5,2.2824579021944658,-1.8115035898502185,263,1.504211499746547,9,-0.25408663414418697,-0.25714173171360244,-2.6404570121485449e-06,-7.1942451995710144e-14,0,0,0,0,1,0
148,1,154.15490793611829,154.65490793611829,154.65490793611829,156.82966849199514,158.17510285835519,155.06957071232486,156.4455462263999,156.18501853125019,0.5,0.5,2.1747605558768441,-1.760097779670275,265,1.4942882601868961,9,-0.11831274611176923,-0.26052769514970464,-2.265467486495254e-06,-8.9706020389712648e-14,0,0,0,0,1,0
149,1,156.18501853125019,156.68501900808735,156.68501900808735,158.92478642075562,160.29564830544444,157.11947178124638,157.9170034001443,157.65402502883555,0.5,0.5000004768371582,2.2397674126682716,-1.8053146395092483,275,1.4844872380398035,5,-0.68695561913773417,-0.26297837130874768,-2.5553950706580508e-06,-4.148681398419285e-12,0,0,0,0,1,0
150,1,157.65402502883555,158.15402502883555,158.15402502883555,160.48498871334851,161.91398899313765,158.60500613933951,159.46018829489904,159.19464005328788,0.5,0.5,2.330963684512966,-1.8799825740090057,277,1.4773364810049789,5,-0.62215432544326177,-0.26554824161115675,-2.5928231934813084e-06,-2.184696867857383e-12,0,0,0,0,1,0
151,1,159.19464005328788,159.69464005328788,159.69464005328788,162.09287435251272,163.61158485221097,160.13440208332005,161.10787133190905,160.83957861603125,0.5,0.5,2.3982342992248391,-1.9584722691926686,281,1.4698513267431492,3,-0.49638207815587521,-0.26829271587780568,-3.2156885652057099e-06,1.7239543126379431e-12,0,0,0,0,1,0
152,1,160.83957861603125,161.33957861603125,161.33957861603125,163.73394328592232,165.21968359660397,161.79389039790391,163.03927783149516,162.76776966608276,0.5,0.5,2.3943646698910754,-1.940052888018414,285,1.5950311408908422,1,-0.34964370727539062,-0.27150816541239919,-2.3351944662408641e-06,-2.4204194204457963e-11,0,0,0,0,1,0
153,1,162.76776966608276,163.26776966608276,163.26776966608276,165.63979969133058,167.18194115699174,163.68271418664978,165.10795090184229,164.83299722807845,0.5,0.5,2.3720300252478239,-1.9570855046808049,285,1.628286579809044,9,-0.20304986461997032,-0.27495367376383228,-2.9264259922001656e-06,3.4376945734493347e-12,0,0,0,0,1,0
154,1,164.83299722807845,165.33299722807845,165.33299722807845,167.61961432461794,169.13446601539485,165.71887943594402,166.97922918755785,166.70115941299511,0.5,0.5,2.2866170965394872,-1.9007348886739237,287,1.6151717310853486,10,-0.35482197947567329,-0.27806977456273785,-2.8274274939121824e-06,4.1551206919621109e-12,0,0,0,0,1,0
155,1,166.70115941299511,167.20115941299511,167.20115941299511,169.64727295634097,171.17975600112541,167.65797437196571,168.5736839620437,168.29295903799766,0.5,0.5,2.4461135433458594,-1.9892985843752626,290,1.6049405089603281,1,-0.68923091888427734,-0.28072492404604077,-2.765399642612465e-06,1.9442225607235741e-12,0,0,0,0,1,0
156,1,168.29295903799766,168.79295903799766,168.79295903799766,171.10372383764886,172.70379802607289,169.14830317815955,170.16743882235369,169.88405947752091,0.5,0.5,2.3107647996511957,-1.955420659489306,300,1.5970336697096448,1,-0.57789802551269531,-0.28337934483278104,-3.1402271361002931e-06,-2.8128610551902966e-12,0,0,0,0,1,0
157,1,169.88405947752091,170.38405947752091,170.38405947752091,172.8102121908212,174.47899194884229,170.76274765748687,171.9182280146108,171.63193328760298,0.5,0.5,2.4261527133002971,-2.0474645333343346,308,1.588939639037235,1,-0.43345928192138672,-0.28629472700782799,-2.9705207680308376e-06,8.0864204221597902e-12,0,0,0,0,1,0
158,1,171.63193328760298,172.13193328760298,172.13193328760298,174.55758915958134,176.20327545613725,172.52191871383027,173.99321264039273,173.70346348750095,0.5,0.5,2.4256558719783641,-2.0356704457510659,320,1.7496323588745275,1,-0.27833843231201172,-0.28974915289177261,-1.9687865346895705e-06,-6.3060667798708891e-14,0,0,0,0,1,0
159,1,173.70346348750095,174.20346348750095,174.20346348750095,176.64962120965518,178.37441902784676,174.56414394809457,176.18375990215935,175.89036198164183,0.5,0.5,2.4461577221542257,-2.0854772615606123,319,1.7496070346751464,9,-0.1299910806119442,-0.29339792051752056,-2.8648021839217108e-06,1.581845765485923e-12,0,0,0,0,1,0
160,1,175.89036198164183,176.39036245847899,176.39036245847899,178.9165532806249,180.66736941484524,176.77804927445675,177.83223008451861,177.53608749960867,0.5,0.5000004768371582,2.5261908221459066,-2.138504006168148,328,1.7350673021386134,16,-0.6808864920749329,-0.29614258490994416,-2.3669775828238926e-06,-1.8152146452621309e-12,0,0,0,0,1,0
161,1,177.53608749960867,178.03608797644583,178.03608797644583,180.54488588604161,182.25714962732349,178.43435382747785,179.52257039502322,179.2236127256962,0.5,0.5000004768371582,2.5087979095957849,-2.1105320585637628,327,1.7237489940331783,17,-0.63553242648777086,-0.29895766932702372,-2.5637458804794733e-06,-3.397282455352979e-14,0,0,0,0,1,0
162,1,179.2236127256962,179.7236127256962,179.7236127256962,182.22556408906644,183.91830236864968,180.12821888032843,181.30029609827713,180.99837717021356,0.5,0.5,2.5019513633702388,-2.0973452087380053,333,1.6685761515009268,5,-0.496498933552175,-0.30191892806357146,-3.4138047055876086e-06,-5.4622972811557702e-14,0,0,0,0,1,0
163,1,180.99837717021356,181.49837717021356,181.49837717021356,184.01902626843807,185.64755753302271,181.94443554239879,183.24412732619359,182.93897176066665,0.5,0.5,2.52064909822451,-2.0745907260392755,337,1.6401477927059822,1,-0.34045600891113281,-0.30515556552694534,-3.0306044891403872e-06,-5.0404125317982107e-14,0,0,0,0,1,0
164,1,182.93897176066665,183.43897176066665,183.43897176066665,186.01063942753123,187.65837702578594,183.90093741623127,185.48061987885956,185.17173989425606,0.5,0.5,2.5716676668645846,-2.1097020112999587,344,1.7634240321471755,1,-0.18374156951904297,-0.30887998460349309,-3.0663580048440053e-06,1.5165646516379638e-13,0,0,0,0,1,0
165,1,185.17173989425606,185.67174037109322,185.67174037109322,188.32062698438131,189.75861333726681,186.27718980218071,187.39390650462468,187.08184098727617,0.5,0.5000004768371582,2.6488866132880844,-2.0434371822005915,345,1.626793934007599,10,-0.51007723156362772,-0.31206551734851473,-2.4437133845367498e-06,-4.8849813083506888e-15,0,0,0,0,1,0
166,1,187.08184098727617,187.58184146411332,187.58184146411332,190.23111614209148,191.67028428187362,188.18689499560875,189.12256252928992,188.80761778343751,0.5,0.5000004768371582,2.6492746779781555,-2.0442211464827267,349,1.6137889258314537,9,-0.6781213921494782,-0.31494474585241505,-2.9782281387724652e-06,-8.0646600508771371e-13,0,0,0,0,1,0
167,1,188.80761778343751,189.30761826027467,189.30761826027467,191.95746912372783,193.46814634417331,189.87720394408572,190.94047842408301,190.62250604907848,0.5,0.5000004768371582,2.6498508634531674,-2.0802651796421117,367,1.6020014983748099,5,-0.53872701837099157,-0.31797237500452979,-3.2708335879760853e-06,-6.5285554740057705e-12,0,0,0,0,1,0
168,1,190.62250604907848,191.12250652591564,191.12250652591564,193.74702781477325,195.22102371165755,191.69777098111518,192.85621014904331,192.53504801567061,0.5,0.5000004768371582,2.6245212888576077,-2.0492568336580632,367,1.5346045579427361,1,-0.37616539001464844,-0.32116213337269528,-2.8020405125062098e-06,3.4861002973229915e-14,0,0,0,0,1,0
169,1,192.53504801567061,193.03504801567061,193.03504801567061,195.64940824694551,197.12236376271574,193.60575019149084,195.05836036173741,194.73353079260843,0.5,0.5,2.614360231274901,-2.0436580554546708,375,1.6654655092968798,1,-0.21285533905029297,-0.32482956912897976,-3.0440405680565163e-06,-1.4432899320127035e-14,0,0,0,0,1,0
