step_index,simulation_time_s,emitter_enabled,solver_gpu_ms,diagnostics_gpu_ms,source_gpu_ms,velocity_advection_gpu_ms,buoyancy_gpu_ms,divergence_gpu_ms,pressure_clear_gpu_ms,pressure_solve_gpu_ms,pressure_gradient_gpu_ms,scalar_advection_gpu_ms,pressure_fraction,pressure_iteration_us,pressure_iterations,rms_divergence_before,max_abs_divergence_before,rms_divergence_after,max_abs_divergence_after,divergence_remaining_fraction,kinetic_energy,velocity_rms,velocity_max,nonfinite_divergence_before,nonfinite_divergence_after,nonfinite_velocity,density_min,density_max,density_sum,density_integral,density_centre_x,density_centre_y,density_centre_z,nonfinite_density_cells
104,1.7333333333333334,1,0.091583999999999999,0.12134399999999999,0.0020799999999999998,0.003872,0.0015039999999999999,0.0024319999999999997,0.0019199999999999998,0.075327999999999992,0.002464,0.0019840000000000001,0.82250174703004886,1.8831999999999998,40,0.0059510246293420273,0.7971491813659668,0.00037551164626318314,0.0028325319290161133,0.06310033475776447,1.7721713447826914e-05,0.0059534382415251299,0.44922429323196411,0,0,0,0,5.373964786529541,59.851187513027867,0.0018265132908028524,0.015631008070891877,-0.11691804420940076,0.015618488896058042,0
105,1.75,1,0.091551999999999994,0.12124799999999999,0.0020799999999999998,0.0039039999999999999,0.001472,0.002464,0.0018879999999999999,0.075392000000000001,0.0023679999999999999,0.0019840000000000001,0.82348829080741004,1.8847999999999998,40,0.0060439391013249284,0.74698996543884277,0.00038320882566548114,0.0029032230377197266,0.063403819800480057,1.8245838873554021e-05,0.0060408341929826248,0.45305800437927246,0,0,0,0,5.3766622543334961,60.800079832129619,0.0018554711862832525,0.015630903185617839,-0.11506119258690094,0.015618603863591965,0
106,1.7666666666666666,1,0.091455999999999996,0.12140799999999999,0.0021119999999999997,0.0037439999999999999,0.001472,0.0023999999999999998,0.0020479999999999999,0.075296000000000002,0.002496,0.0018879999999999999,0.82330300909727083,1.8824000000000001,40,0.005781454987512368,0.66167640686035156,0.00038772447120243725,0.0029169321060180664,0.067063476588488755,1.8774109776131809e-05,0.0061276602020888544,0.45624452829360962,0,0,0,0,5.3791570663452148,61.790755445757114,0.0018857042067186619,0.015630799197602907,-0.11315000607605341,0.015618717114806408,0
107,1.7833333333333332,1,0.091392000000000001,0.12143999999999999,0.0020799999999999998,0.0039359999999999994,0.0015039999999999999,0.002464,0.001792,0.075263999999999998,0.0024319999999999997,0.0019199999999999998,0.82352941176470584,1.8815999999999999,40,0.0059769203382387106,0.70245718955993652,0.00039198291206595616,0.0029197335243225098,0.065582756651139565,1.9308316041133367e-05,0.0062142281968291715,0.45914417505264282,0,0,0,0,5.3814611434936523,62.827699821829405,0.0019173492377267275,0.015630691968278373,-0.1111732404895064,0.015618835383520957,0
108,1.8,1,0.091423999999999991,0.12140799999999999,0.0020479999999999999,0.0037759999999999998,0.001472,0.0024319999999999997,0.0020479999999999999,0.075551999999999994,0.0022399999999999998,0.001856,0.82639131956597833,1.8887999999999998,40,0.0060055415236093474,0.76101207733154297,0.00040050757269447689,0.0030001401901245117,0.066689668387101705,1.985908966162242e-05,0.0063022360574041371,0.46153074502944946,0,0,0,0,5.3835864067077637,63.808643376756152,0.0019472852593004197,0.01563004879781623,-0.10928304357256377,0.015619131514616686,0
109,1.8166666666666667,1,0.091583999999999999,0.12128,0.0020479999999999999,0.0036799999999999997,0.001472,0.002464,0.002176,0.075359999999999996,0.002496,0.0018879999999999999,0.82285115303983225,1.8839999999999999,40,0.0061698158719928897,0.84090423583984375,0.00041047900905181756,0.0030881166458129883,0.066530187864298485,2.0431705706869252e-05,0.0063924495628623077,0.4635101854801178,0,0,0,0,5.3855452537536621,64.797138685637563,0.0019774517421154041,0.015629622205807141,-0.10736134381240867,0.015619573190179684,0
110,1.8333333333333333,1,0.091488,0.121472,0.0020479999999999999,0.0037759999999999998,0.001472,0.0023999999999999998,0.0020799999999999998,0.075359999999999996,0.0023999999999999998,0.001952,0.82371458551941235,1.8839999999999999,40,0.0063689209816792354,0.90652847290039062,0.00042151015785254928,0.0031768679618835449,0.066182350050355554,2.1021955035394058e-05,0.0064841275489296258,0.46517100930213928,0,0,0,0,5.3873491287231445,65.839958221874923,0.002009276068782804,0.015629545846466992,-0.10539036420814274,0.015619662155403582,0
111,1.8499999999999999,1,0.091359999999999997,0.12121599999999999,0.0021119999999999997,0.0038079999999999998,0.001472,0.002464,0.0017279999999999999,0.075359999999999996,0.002464,0.001952,0.82486865148861643,1.8839999999999999,40,0.0063297461509017761,0.91752028465270996,0.00042144621412577225,0.0031372308731079102,0.066581850848115021,2.1600588297587819e-05,0.0065727601960801551,0.46867462992668152,0,0,0,0,5.3890089988708496,66.86144696921626,0.0020404494314336017,0.015629472357090911,-0.10344257598122851,0.015619747105154898,0
112,1.8666666666666667,1,0.09151999999999999,0.121472,0.0019840000000000001,0.0037439999999999999,0.0014399999999999999,0.0023999999999999998,0.0023040000000000001,0.075296000000000002,0.002496,0.001856,0.82272727272727286,1.8824000000000001,40,0.0065123415810821308,0.93167018890380859,0.00042749875670432155,0.0032184123992919922,0.065644400156492672,2.2200514649739489e-05,0.0066634097352240747,0.4750860333442688,0,0,0,0,5.3905348777770996,67.941403363338267,0.0020734070850628133,0.015629400179139389,-0.10141108125561445,0.01561983197367596,0
113,1.8833333333333333,1,0.091551999999999994,0.12172799999999999,0.001952,0.003712,0.001472,0.0024319999999999997,0.002176,0.075455999999999995,0.0023999999999999998,0.001952,0.82418734708144004,1.8863999999999996,40,0.0066454566530364792,0.95100092887878418,0.00043546933197855333,0.0033054351806640625,0.065528880062678055,2.2814510884927586e-05,0.0067549257412539455,0.48067459464073181,0,0,0,0,5.3919367790222168,68.985594031387635,0.0021052732553524058,0.015629326704703426,-0.099431645953263828,0.015619912426694546,0
114,1.8999999999999999,1,0.091615999999999989,0.121376,0.0019840000000000001,0.0036479999999999998,0.001472,0.0023999999999999998,0.0023679999999999999,0.075296000000000002,0.002464,0.0019840000000000001,0.82186517638840384,1.8824000000000001,40,0.0066449924089745944,0.89683675765991211,0.00044120664159783072,0.0033396482467651367,0.06639686164305407,2.343111191294156e-05,0.0068455988653939636,0.48553991317749023,0,0,0,0,5.3932232856750488,70.074510929054469,0.0021385043618485861,0.015629251362943845,-0.097413653436263931,0.015619993757405642,0
115,1.9166666666666667,1,0.091551999999999994,0.12128,0.0019840000000000001,0.0037439999999999999,0.001408,0.0024319999999999997,0.0023040000000000001,0.075135999999999994,0.0025919999999999997,0.001952,0.82069206571128972,1.8783999999999998,40,0.0066792500564251808,0.8330230712890625,0.00044927471409101537,0.0034134387969970703,0.067264245281374133,2.4068694983725436e-05,0.0069381114121532285,0.48965209722518921,0,0,0,0,5.3944039344787598,71.120842172621153,0.0021704358573187608,0.015622286008496309,-0.095396660088822138,0.015620534678095795,0
116,1.9333333333333333,1,0.091296000000000002,0.121472,0.001952,0.0036799999999999997,0.001472,0.0023679999999999999,0.0021119999999999997,0.075231999999999993,0.002496,0.0019840000000000001,0.82404486505432872,1.8808,40,0.0067940489215121257,0.75986051559448242,0.00045953775636725294,0.0035159587860107422,0.067638276037755601,2.4722559828660451e-05,0.0070317223819858603,0.49305498600006104,0,0,0,0,5.3954868316650391,72.176780988702248,0.0022026605526337356,0.01562225778586545,-0.093366514032825171,0.015620597098801092,0
117,1.95,1,0.091455999999999996,0.12128,0.0019840000000000001,0.003712,0.001472,0.0023999999999999998,0.0021119999999999997,0.075359999999999996,0.002464,0.001952,0.82400279916025188,1.8839999999999999,40,0.0067413097055670527,0.79236125946044922,0.00046830637706897385,0.0035818815231323242,0.069468159381884054,2.5388830181327648e-05,0.0071258445368009042,0.49594414234161377,0,0,0,0,5.3964786529541016,73.269134654259531,0.0022359965409625101,0.01562225450778798,-0.091293239874894308,0.01562066096469769,0
118,1.9666666666666666,1,0.091679999999999998,0.12128,0.0021440000000000001,0.003872,0.0015039999999999999,0.0024319999999999997,0.0018239999999999999,0.075392000000000001,0.002496,0.002016,0.82233856893542756,1.8847999999999998,40,0.0066323040184185751,0.88139700889587402,0.0004687767646705882,0.003507077693939209,0.07068083178466307,2.6052517569041811e-05,0.0072183817534183948,0.49846926331520081,0,0,0,0,5.3973875045776367,74.340927813031001,0.002268705072419159,0.015622272278998406,-0.089231997202392582,0.015620720239047953,0
119,1.9833333333333334,1,0.091455999999999996,0.121472,0.0019199999999999998,0.003712,0.0015039999999999999,0.0024319999999999997,0.002176,0.075392000000000001,0.0023999999999999998,0.0019199999999999998,0.82435269419174251,1.8847999999999998,40,0.0068679386761390871,0.97841119766235352,0.00047634104908324769,0.0035669803619384766,0.069357207678364105,2.6737123334896751e-05,0.0073126087458439551,0.50047290325164795,0,0,0,0,5.3982195854187012,75.448599877020712,0.002302508541168845,0.015622285859977604,-0.087131565048578247,0.015620771780773491,0
120,2,1,0.091327999999999993,0.12134399999999999,0.0020479999999999999,0.0036479999999999998,0.0014399999999999999,0.0023999999999999998,0.0020479999999999999,0.075263999999999998,0.002464,0.002016,0.82410651716888583,1.8815999999999999,40,0.006984385415653889,1.016718864440918,0.00048737096500025651,0.0037095546722412109,0.069780078846726712,2.7447160391602665e-05,0.0074090701699474635,0.50211805105209351,0,0,0,0,5.3989806175231934,76.54138599105147,0.0023358577267776938,0.015622221823643725,-0.085035395714921344,0.015620832036760582,0
121,2.0166666666666666,1,0.091359999999999997,0.12140799999999999,0.0021119999999999997,0.0038399999999999997,0.001472,0.0024319999999999997,0.001792,0.075327999999999992,0.002496,0.0018879999999999999,0.82451838879159367,1.8831999999999998,40,0.0072608315842967036,1.0667693614959717,0.00050309486764076104,0.0038968920707702637,0.069288877148565853,2.8180311346659437e-05,0.0075073712238918136,0.50450772047042847,0,0,0,0,5.3996767997741699,77.625842644191252,0.0023689527174130631,0.015622235541967604,-0.082939882534149273,0.015620889190620562,0
122,2.0333333333333332,1,0.091488,0.121504,0.001952,0.0036799999999999997,0.001472,0.0024319999999999997,0.0023040000000000001,0.075263999999999998,0.002464,0.0019199999999999998,0.8226652675760755,1.8815999999999999,40,0.0073299147391768125,1.0316495895385742,0.00050717712373173193,0.0038829445838928223,0.069192772600884384,2.890377254516352e-05,0.0076031273230380038,0.51098781824111938,0,0,0,0,5.4003138542175293,78.787795236662248,0.002404412696431343,0.015622248391305679,-0.08075356946826974,0.015620948221981136,0
123,2.0499999999999998,1,0.091488,0.121152,0.001952,0.0041919999999999995,0.001408,0.0023999999999999998,0.001952,0.075167999999999999,0.0025279999999999999,0.0018879999999999999,0.82161594963273865,1.8791999999999998,40,0.0071760136320118831,0.97184324264526367,0.00051297750540678182,0.0039314627647399902,0.071485023818574092,2.963956467283424e-05,0.0076992940809965478,0.5164799690246582,0,0,0,0,5.4008960723876953,79.915095140684045,0.0024388151593226332,0.015622582105691889,-0.078611935567837188,0.015620706632639461,0
124,2.0666666666666664,1,0.09151999999999999,0.12134399999999999,0.0021440000000000001,0.0038399999999999997,0.0015039999999999999,0.0024319999999999997,0.001856,0.075327999999999992,0.0025279999999999999,0.0018879999999999999,0.82307692307692304,1.8831999999999998,40,0.007237103062936465,0.91399812698364258,0.0005212131153010186,0.0040132403373718262,0.072019578934880563,3.0400733521673828e-05,0.0077975295474494773,0.52107483148574829,0,0,0,0,5.40142822265625,81.077797835951998,0.002474298029661621,0.015622616497571821,-0.076447194019651929,0.015620769806592593,0
125,2.0833333333333335,1,0.09151999999999999,0.121376,0.0019199999999999998,0.003712,0.0014399999999999999,0.0024319999999999997,0.0023679999999999999,0.075263999999999998,0.002464,0.0019199999999999998,0.82237762237762246,1.8815999999999999,40,0.0072805753417582763,0.82898306846618652,0.00052743101731958183,0.0040392875671386719,0.072443590315515644,3.1160445360001177e-05,0.0078943581575706551,0.52500796318054199,0,0,0,0,5.401914119720459,82.207167579746113,0.0025087636590498692,0.015622631476281184,-0.074308127747562305,0.015620829387145358,0
126,2.1000000000000001,1,0.091551999999999994,0.121152,0.0022079999999999999,0.0039039999999999999,0.001472,0.002464,0.0017599999999999998,0.075231999999999993,0.002496,0.002016,0.82174065012233477,1.8808,40,0.0073703845732719523,0.88565826416015625,0.00053658965510423428,0.0041151642799377441,0.072803481252542671,3.1948653486324474e-05,0.0079935791090505227,0.52822607755661011,0,0,0,0,5.4023575782775879,83.306545407605739,0.0025423140078004681,0.015622659932171525,-0.072184619796934718,0.015620884346064564,0
127,2.1166666666666667,1,0.092895999999999992,0.12140799999999999,0.0020479999999999999,0.0042560000000000002,0.0014399999999999999,0.0024319999999999997,0.0030399999999999997,0.075263999999999998,0.002496,0.0019199999999999998,0.81019634860489154,1.8815999999999999,40,0.0075942927152219059,0.99606037139892578,0.00054964842588793301,0.0042364001274108887,0.072376513060422934,3.2751548133092001e-05,0.0080933983138224454,0.53088468313217163,0,0,0,0,5.4027624130249023,84.437162489171442,0.0025768177029166089,0.015622552833636104,-0.070028951218969529,0.015620788082949959,0
128,2.1333333333333333,1,0.09151999999999999,0.12140799999999999,0.0019840000000000001,0.0036479999999999998,0.0014399999999999999,0.0024319999999999997,0.0023999999999999998,0.075263999999999998,0.002464,0.0018879999999999999,0.82237762237762246,1.8815999999999999,40,0.0074857415121347267,1.0506165027618408,0.00055431081388856236,0.0041948556900024414,0.074048885202621456,3.3546642953297123e-05,0.008191049133450137,0.53311443328857422,0,0,0,0,5.4031319618225098,85.607920946162608,0.0026125464155933413,0.015622587362599223,-0.067810682493757296,0.01562084406105216,0
129,2.1499999999999999,1,0.091583999999999999,0.121376,0.0020479999999999999,0.0037759999999999998,0.001472,0.0024319999999999997,0.0021119999999999997,0.075392000000000001,0.0023999999999999998,0.001952,0.82320055904961564,1.8847999999999998,40,0.0078266879235984708,1.1405901908874512,0.00056299408753086085,0.0043140649795532227,0.071932609684533508,3.4363420127192512e-05,0.0082901652730440201,0.5348668098449707,0,0,0,0,5.4034695625305176,86.791193363976078,0.0026486570240471215,0.015622648907452796,-0.06558487796628823,0.015620892495072633,0
130,2.1666666666666665,1,0.091327999999999993,0.121472,0.002016,0.0037439999999999999,0.0014399999999999999,0.0023999999999999998,0.002016,0.075263999999999998,0.0025279999999999999,0.0019199999999999998,0.82410651716888583,1.8815999999999999,40,0.0077514836168437315,1.1243939399719238,0.00057222242128880728,0.0044235587120056152,0.073821019249190684,3.5210381611250341e-05,0.0083917080038869735,0.53623902797698975,0,0,0,0,5.4037775993347168,87.940903332282687,0.0026837433878260097,0.015622730234338904,-0.06337917822231573,0.015620946027655503,0
131,2.1833333333333331,1,0.091327999999999993,0.121568,0.0020479999999999999,0.0037439999999999999,0.001472,0.0024319999999999997,0.002016,0.075263999999999998,0.002464,0.0018879999999999999,0.82410651716888583,1.8815999999999999,40,0.0078204559630149981,1.0909199714660645,0.00057677534557519473,0.0044412612915039062,0.073752137765741244,3.6045243177795783e-05,0.0084906116596857473,0.54148030281066895,0,0,0,0,5.4040584564208984,89.119908747915019,0.0027197237777073675,0.015622723646530102,-0.061123528900415988,0.015620998924432096,0
132,2.2000000000000002,1,0.091551999999999994,0.121472,0.0021119999999999997,0.0038399999999999997,0.001472,0.0023999999999999998,0.002016,0.075327999999999992,0.002496,0.0018879999999999999,0.82278923453337993,1.8831999999999998,40,0.0080999179261993636,1.095712423324585,0.0005839734463381534,0.0045235157012939453,0.072096217722068312,3.6901918065268546e-05,0.0085909159075465927,0.54723906517028809,0,0,0,0,5.4043145179748535,90.30699410030617,0.0027559507476900076,0.015622752082692102,-0.058872362651854838,0.015621050274192876,0
133,2.2166666666666668,1,0.091647999999999993,0.12131199999999999,0.0019840000000000001,0.0036799999999999997,0.0014399999999999999,0.0024319999999999997,0.002336,0.075392000000000001,0.002464,0.0019199999999999998,0.82262569832402244,1.8847999999999998,40,0.0081016114475657795,1.0111370086669922,0.00059543549697521278,0.0046507120132446289,0.073495933596533822,3.7780384445795789e-05,0.0086925697518968215,0.55192911624908447,0,0,0,0,5.4045476913452148,91.540664271512497,0.0027935993735202789,0.015622789358909815,-0.056557980404860292,0.015621101804763152,0
134,2.2333333333333334,1,0.091583999999999999,0.12134399999999999,0.0020479999999999999,0.0037759999999999998,0.0014399999999999999,0.0024319999999999997,0.0021119999999999997,0.075359999999999996,0.002464,0.001952,0.82285115303983225,1.8839999999999999,40,0.0078159321011336685,0.87654256820678711,0.00059884586974139954,0.004613339900970459,0.076618612085248214,3.8659909478155896e-05,0.0087931688802337805,0.55594134330749512,0,0,0,0,5.4047603607177734,92.760765015872892,0.0028308338933066678,0.015622758597181116,-0.054248571819880367,0.015621088958171769,0
135,2.25,1,0.091647999999999993,0.121504,0.002016,0.0042560000000000002,0.001472,0.0024319999999999997,0.001696,0.075423999999999991,0.0023999999999999998,0.001952,0.82297486033519551,1.8855999999999997,40,0.0079486625496426426,0.9986724853515625,0.00060990100860628988,0.0047271251678466797,0.076730016502425294,3.9567672502016649e-05,0.0088958049104076748,0.5592195987701416,0,0,0,0,5.4049539566040039,93.91462660222696,0.0028660469544136646,0.015621061766985609,-0.052008168064927959,0.015619811669487126,0
136,2.2666666666666666,1,0.091551999999999994,0.121376,0.0021440000000000001,0.003872,0.001472,0.002464,0.0018239999999999999,0.075583999999999998,0.0022719999999999997,0.0019199999999999998,0.82558545962950025,1.8896000000000002,40,0.0081022751071956733,1.0935359001159668,0.00062112231488378451,0.0047991275787353516,0.076660235139653865,4.0499377064406872e-05,0.0089999307846679432,0.56184375286102295,0,0,0,0,5.4051303863525391,95.113309980952721,0.0029026278680710669,0.015621106134797873,-0.049722185621090119,0.01561985978226255,0
137,2.2833333333333332,1,0.091455999999999996,0.121376,0.0018879999999999999,0.0037759999999999998,0.001472,0.0024319999999999997,0.002176,0.075296000000000002,0.0025279999999999999,0.0018879999999999999,0.82330300909727083,1.8824000000000001,40,0.0083548140617092544,1.1910915374755859,0.00063034305853956274,0.0048379898071289062,0.075446689044639872,4.14337519032415e-05,0.0091031590014940961,0.56407606601715088,0,0,0,0,5.4052910804748535,96.290742596948945,0.0029385602599166548,0.015621176057056074,-0.047445289503262114,0.015619925685516064,0
138,2.2999999999999998,1,0.091583999999999999,0.12128,0.002176,0.0037439999999999999,0.001408,0.0024319999999999997,0.0021119999999999997,0.075231999999999993,0.0025279999999999999,0.001952,0.82145352900069879,1.8808,40,0.0083904810507176852,1.2359180450439453,0.00063759872783053712,0.0049341917037963867,0.075990723770957058,4.2371240851934999e-05,0.0092055679729101999,0.5656898021697998,0,0,0,0,5.4054379463195801,97.543724706856665,0.002976798239344991,0.015621244573216574,-0.045079250533996897,0.015619996204004786,0
139,2.3166666666666664,1,0.091551999999999994,0.121376,0.0019199999999999998,0.0037439999999999999,0.0014399999999999999,0.0024319999999999997,0.002176,0.075392000000000001,0.002464,0.0019840000000000001,0.82348829080741004,1.8847999999999998,40,0.0085765165114162299,1.263796329498291,0.00064848273535021944,0.0050730705261230469,0.075611436704753246,4.3339663534425199e-05,0.0093101733103552048,0.56691074371337891,0,0,0,0,5.405571460723877,98.799236034232123,0.003015113404364994,0.015621234348858894,-0.0427182798796438,0.015620065988914356,0
140,2.3333333333333335,1,0.091488,0.121504,0.0020479999999999999,0.0037439999999999999,0.0014399999999999999,0.0023999999999999998,0.0022079999999999999,0.075296000000000002,0.0024319999999999997,0.0019199999999999998,0.82301504022385452,1.8824000000000001,40,0.0085389576260468981,1.1825237274169922,0.00065917781019247034,0.0051865577697753906,0.077196519652672879,4.4340697058942169e-05,0.0094170799145958366,0.57193803787231445,0,0,0,0,5.4056930541992188,99.995618304643443,0.0030516240937696363,0.015621299422172046,-0.04040414438903172,0.015620131089995885,0
141,2.3500000000000001,1,0.093215999999999993,0.121504,0.0021440000000000001,0.0044159999999999998,0.001536,0.0024319999999999997,0.003104,0.075200000000000003,0.002496,0.0018879999999999999,0.80672845863371101,1.8800000000000001,40,0.0086400316212609119,1.0903992652893066,0.00066663105247188642,0.0052230358123779297,0.077156089432760588,4.532251477940008e-05,0.0095207683281760495,0.57741522789001465,0,0,0,0,5.4058036804199219,101.26361946775849,0.0030903204183275906,0.015621372896304442,-0.038013680551588429,0.015620211255966358,0
142,2.3666666666666667,1,0.09151999999999999,0.121504,0.0019840000000000001,0.0037759999999999998,0.001472,0.0023999999999999998,0.0021440000000000001,0.075327999999999992,0.002464,0.001952,0.82307692307692304,1.8831999999999998,40,0.0086782673410593699,0.97129487991333008,0.00067723310447150194,0.0053227543830871582,0.078037824585942175,4.6341694542206824e-05,0.0096272212545684046,0.58190608024597168,0,0,0,0,5.4059042930603027,102.54216508968265,0.0031293385342310381,0.015621116128427519,-0.035598732313422088,0.015619955295171213,0
143,2.3833333333333333,1,0.091583999999999999,0.12153599999999999,0.0019199999999999998,0.003712,0.0015039999999999999,0.0024319999999999997,0.0022399999999999998,0.075423999999999991,0.0023999999999999998,0.001952,0.82354996505939893,1.8855999999999997,40,0.0088040006370928067,1.0597007274627686,0.00068490518539137399,0.0053590536117553711,0.077794767813367444,4.7363315388793126e-05,0.0097327606966156454,0.58569037914276123,0,0,0,0,5.4059963226318359,103.83880252250874,0.0031689087683871076,0.015621564537242135,-0.033149678542587303,0.015620036308065121,0
144,2.3999999999999999,1,0.091296000000000002,0.12128,0.0020479999999999999,0.0036799999999999997,0.0014399999999999999,0.0023999999999999998,0.0020799999999999998,0.075263999999999998,0.0024319999999999997,0.001952,0.82439537329127233,1.8815999999999999,40,0.0085510512915905838,1.1577882766723633,0.00069154828508143247,0.0053850412368774414,0.080872896384275736,4.8408135626232252e-05,0.0098395259668575749,0.58864688873291016,0,0,0,0,5.4060792922973633,105.10397707412031,0.0032075188316076754,0.01562162698432581,-0.030734729931155703,0.015620113579360561,0
145,2.4166666666666665,1,0.091296000000000002,0.12111999999999999,0.001952,0.003712,0.0014399999999999999,0.0024319999999999997,0.0019840000000000001,0.075359999999999996,0.002464,0.001952,0.82544689800210302,1.8839999999999999,40,0.0089323077200106071,1.2868871688842773,0.00069944607876646606,0.0054123401641845703,0.07830519286740778,4.9470494559500366e-05,0.0099469085206912774,0.59100216627120972,0,0,0,0,5.4061551094055176,106.41900393500296,0.0032476502665711353,0.015621693022110599,-0.028262020454729562,0.015620279295385097,0
146,2.4333333333333331,1,0.091263999999999998,0.12128,0.0020479999999999999,0.0037439999999999999,0.001472,0.0024319999999999997,0.001792,0.075327999999999992,0.0024319999999999997,0.002016,0.82538569424964925,1.8831999999999998,40,0.0093031851951136408,1.3609294891357422,0.00071386058161752451,0.0056006014347076416,0.076732921751624286,5.0554845074657351e-05,0.010055331429113348,0.59303158521652222,0,0,0,0,5.406224250793457,107.69995703359432,0.0032867418528318578,0.015621759207116189,-0.025818024231181666,0.015620351395936864,0
147,2.4500000000000002,1,0.091488,0.121184,0.0021119999999999997,0.0037759999999999998,0.001472,0.0024319999999999997,0.002016,0.075263999999999998,0.002496,0.0019199999999999998,0.8226652675760755,1.8815999999999999,40,0.0092589598541522895,1.3311285972595215,0.00072448992374701186,0.005723416805267334,0.078247441954519964,5.1638711738632992e-05,0.01016255004795873,0.59441900253295898,0,0,0,0,5.406287670135498,109.05394411653212,0.0033280622594156531,0.01562182282379501,-0.023302116140740747,0.015620426112040176,0
148,2.4666666666666668,1,0.093696000000000002,0.121184,0.0023040000000000001,0.0043200000000000001,0.001472,0.0024319999999999997,0.0033279999999999998,0.075392000000000001,0.002464,0.0019840000000000001,0.80464480874316935,1.8847999999999998,40,0.0091034659191942223,1.2615423202514648,0.00073561362548229896,0.0058355331420898438,0.0808058855837855,5.2752726332983002e-05,0.01027158472028372,0.59672087430953979,0,0,0,0,5.4063453674316406,110.37550950565625,0.0033683932344255449,0.015621744346134477,-0.020827703647044313,0.015620539341678539,0
149,2.4833333333333334,1,0.091359999999999997,0.12140799999999999,0.0020799999999999998,0.0039359999999999994,0.001536,0.002496,0.0016639999999999999,0.075200000000000003,0.002496,0.001952,0.82311733800350273,1.8800000000000001,40,0.0091828804220782465,1.1572108268737793,0.00073718685381307246,0.0057828426361083984,0.080278389778512899,5.3838994062971324e-05,0.010376800476348317,0.60269784927368164,0,0,0,0,5.4063973426818848,111.70152156303129,0.0034088599109811796,0.015622594472887764,-0.018318509705678082,0.015620602421013357,0
150,2.5,1,0.093600000000000003,0.12124799999999999,0.0020799999999999998,0.0042880000000000001,0.0015679999999999999,0.0023999999999999998,0.0034879999999999998,0.075327999999999992,0.002464,0.0019840000000000001,0.80478632478632472,1.8831999999999998,40,0.009145700297516924,1.0432496070861816,0.00074830803624025834,0.0059177279472351074,0.081820747662530058,5.4962049034656957e-05,0.010484469374713911,0.60746306180953979,0,0,0,0,5.4064445495605469,113.0128881296182,0.0034488796426275087,0.01562232433276434,-0.015840170003942354,0.015620730195107783,0
151,2.5166666666666666,1,0.091583999999999999,0.12143999999999999,0.0019199999999999998,0.0036479999999999998,0.001472,0.0023999999999999998,0.002464,0.075263999999999998,0.002496,0.0019199999999999998,0.82180293501048218,1.8815999999999999,40,0.0092703999552303778,1.1537661552429199,0.00076072759678958303,0.0060381889343261719,0.082059846442804119,5.6116507039405406e-05,0.010594008404697951,0.61124074459075928,0,0,0,0,5.4064874649047852,114.36300853991315,0.0034900820477268418,0.015622442079251838,-0.013314949016659092,0.01562086022133557,0
152,2.5333333333333332,1,0.091039999999999996,0.12153599999999999,0.0021119999999999997,0.0037439999999999999,0.0014399999999999999,0.0024319999999999997,0.001696,0.075231999999999993,0.002464,0.0019199999999999998,0.82636203866432334,1.8808,40,0.0094254422843693172,1.2810063362121582,0.00077403971421673146,0.006127476692199707,0.082122375891087923,5.7286997616756707e-05,0.010703924291282772,0.61439085006713867,0,0,0,0,5.4065265655517578,115.67657627846148,0.00353016895381047,0.015622246197962987,-0.01081394307871353,0.015620437647629716,0
153,2.5499999999999998,1,0.091615999999999989,0.12134399999999999,0.0019840000000000001,0.0036799999999999997,0.0014399999999999999,0.0024319999999999997,0.002336,0.075296000000000002,0.002464,0.0019840000000000001,0.82186517638840384,1.8824000000000001,40,0.0094567518546275885,1.3555042743682861,0.00078312058334622636,0.0061492323875427246,0.082810736221550774,5.8477784477872774e-05,0.010814599805621359,0.61671638488769531,0,0,0,0,5.406562328338623,116.99821347050181,0.0035705021200714664,0.015622291693868228,-0.0082874071497212824,0.015620497672935947,0
154,2.5666666666666664,1,0.09151999999999999,0.12121599999999999,0.0021119999999999997,0.0038399999999999997,0.001472,0.0024319999999999997,0.001952,0.075167999999999999,0.002624,0.0019199999999999998,0.82132867132867138,1.8791999999999998,40,0.0098029199370982343,1.4288182258605957,0.00079061739809806306,0.0062115788459777832,0.080651214451527384,5.9659512771759182e-05,0.010923324839238205,0.61871504783630371,0,0,0,0,5.4065947532653809,118.28813472787341,0.0036098673928184025,0.01562233348772807,-0.0058094787686379969,0.015620558913912966,0
155,2.5833333333333335,1,0.091583999999999999,0.12134399999999999,0.0018879999999999999,0.0036159999999999999,0.001472,0.0023999999999999998,0.002464,0.075327999999999992,0.002496,0.0019199999999999998,0.82250174703004886,1.8831999999999998,40,0.00973425834564433,1.3766548633575439,0.00080015569785841394,0.0063239336013793945,0.082199965261498309,6.0856487834826112e-05,0.011032360385232719,0.62008166313171387,0,0,0,0,5.4066243171691895,119.68706332025747,0.0036525593054277791,0.015622381306177224,-0.0031835795320592753,0.015620622737415019,0
156,2.6000000000000001,1,0.091551999999999994,0.121472,0.0021119999999999997,0.0037439999999999999,0.001472,0.0023999999999999998,0.0020799999999999998,0.075263999999999998,0.002496,0.0019840000000000001,0.82209017825934994,1.8815999999999999,40,0.0096694938463424748,1.3020997047424316,0.00081794051742639466,0.0065710246562957764,0.084589796573042345,6.2097751651890576e-05,0.011144303625789328,0.6218949556350708,0,0,0,0,5.4066510200500488,121.08752595024561,0.0036952980331495851,0.015622429183193081,-0.00056196429343098033,0.015620685569295949,0
