step,density_sum,density_min,density_max,density_hash_fnv1a64,kinetic_energy,rms_divergence_after
277,155.48269192958614,0,4.9150872230529785,12777786172339862390,0.00015334378986153752,0.00044219936777003789
278,153.89361674112388,0,4.9045991897583008,4968037562742644625,0.00015213993901852518,0.00042815645626490022
279,152.30437602034718,0,4.8959150314331055,3756549188852912583,0.00015091670502442867,0.00041431145279732329
280,150.71810414149149,0,4.8861479759216309,6856956416587367543,0.00014966259186621755,0.00040064390724802335
281,149.12758287191278,0,4.8768625259399414,9908354600741499431,0.0001483829109929502,0.00038717628375206913
282,147.53893818096992,0,4.8676714897155762,7745691912651738382,0.00014707383525092155,0.00037389487694573711
283,145.94715405596332,0,4.8579592704772949,3026214539230433400,0.00014573657244909555,0.00036083874144298258
284,144.35666864700627,0,4.8492588996887207,16366141662618469620,0.00014437205391004682,0.00034797822578018197
285,142.76513153820426,0,4.8392143249511719,9992462502820754028,0.00014298458700068295,0.00033536206839371129
286,141.17444880141377,0,4.8309154510498047,14391937336046720920,0.00014156488759908825,0.0003229733213993699
287,139.58108544421691,0,4.8207883834838867,1556669760341372528,0.00014011342136655003,0.00031082993031831445
288,137.98526905783939,0,4.8126735687255859,16175256385053446745,0.00013863162894267589,0.00029890984733221956
289,136.39576059589297,0,4.8029599189758301,16135329203950955802,0.00013712237705476582,0.00028721090445298374
290,134.80483188833279,0,4.7945632934570312,14059829234462343116,0.00013558285718318075,0.00027580026891710032
291,133.21254130514473,0,4.785184383392334,13419467455626879986,0.00013401171599980444,0.00026471909128240358
292,131.62607135659664,0,4.7765588760375977,1419815265856200034,0.00013241230044513941,0.00025390434127407405
293,130.03774577474928,0,4.7674880027770996,88945207400368356,0.00013079313794150949,0.00024338743475162632
294,128.45303071544006,0,4.7566461563110352,14273030549496997836,0.00012914428953081369,0.00023322490927517124
295,126.87214993987497,0,4.7438945770263672,10818016095575945136,0.00012746849097311497,0.00022352843257467464
296,125.29694123328183,0,4.729011058807373,14367995480176256525,0.0001257680996786803,0.00021424880237036072
297,123.72328145849822,0,4.7118377685546875,10998046123630988605,0.00012404617154970765,0.00020543623458341064
298,122.15659436037396,0,4.6923408508300781,9223344875605402978,0.00012230956053826958,0.00019717144418236445
299,120.5985381281601,0,4.6703672409057617,10497010788030446653,0.00012055486149620265,0.00018950776348190031
300,119.04966902741187,0,4.6459589004516602,11049825327454874519,0.00011878104123752564,0.00018258596571176286
301,117.50794308153044,0,4.6190047264099121,17833428387030019226,0.00011699604510795325,0.00017637821118145623
302,115.97782823132935,0,4.5894293785095215,18209005699069217019,0.00011519734835019335,0.00017100235501746881
303,114.46241890526174,0,4.5575060844421387,15623902390066975925,0.00011339561024215072,0.00016640035365751471
304,112.96019783328381,0,4.5230798721313477,487962967441970415,0.00011158329289173707,0.00016270814749553566
305,111.46947522236751,0,4.4864811897277832,15236990979787031045,0.00010977391502819955,0.00015991154180042218
306,109.99718421398438,0,4.4475593566894531,4427446107436821450,0.00010796356218634173,0.0001581304092639172
307,108.53768506512608,0,4.4067182540893555,6142522419105066590,0.00010614973871270195,0.00015725849941129971
308,107.09766997647317,0,4.3637752532958984,17710299036072744848,0.00010434564319439232,0.00015729917588915701
309,105.67464501867639,0,4.3193464279174805,7620396494939736229,0.00010254747030558065,0.0001580733721503515
310,104.26901343988938,0,4.2730188369750977,11424503807655920923,0.000100763987575192,0.00015950335470356063
311,102.88157392289096,0,4.2255120277404785,12344381355845944774,9.8986987723037601e-05,0.00016177452221214302
312,101.51186899258805,0,4.1769814491271973,12719647274749490909,9.7222189651802182e-05,0.00016470538667356951
313,100.1621557242559,0,4.1269516944885254,2349795430073772778,9.5475232228636742e-05,0.00016819245274191181
314,98.833127653468097,0,4.0762004852294922,16299968909783361472,9.3746137281414121e-05,0.00017254339659490865
315,97.52439022928975,0,4.0248847007751465,16491696516748033606,9.203589434036985e-05,0.00017748309643434319
316,96.237372053334127,0,3.9725093841552734,10665902840654159745,9.0344496129546314e-05,0.00018280366553809961
317,94.972344195264682,0,3.9199438095092773,6040790255328500294,8.8672793935984373e-05,0.00018834611277541606
318,93.730222505026319,0,3.8672840595245361,17250716236582248989,8.7025538960006088e-05,0.00019399078631747097
319,92.50819197282982,0,3.8145473003387451,8813099901130322953,8.5401334217749536e-05,0.00019975663254450624
320,91.30483762071637,0,3.7613551616668701,13743730488414839584,8.3806808106601238e-05,0.00020553055767636968
321,90.122684117406507,0,3.7082843780517578,1223401208116741180,8.2231650594621897e-05,0.00021147270174834415
322,88.964609377820025,0,3.6554789543151855,15385231253150540696,8.068745955824852e-05,0.00021732319396837162
323,87.825616380698889,0,3.6030275821685791,18245589857624141212,7.9173441918101162e-05,0.00022320815785115142
324,86.708180224482192,0,3.5509316921234131,4176391147542314717,7.7680473623331636e-05,0.00022912340219084098
325,85.608210823994611,0,3.4987678527832031,9079542448940871771,7.6218071626499295e-05,0.00023499764469893042
326,84.531054315077512,0,3.4471025466918945,10818879555463392649,7.478016777895391e-05,0.00024078637305735548
327,83.473198714277871,0,3.3960461616516113,3213685495416547771,7.3374874773435295e-05,0.00024655899174282466
328,82.437038953959856,0,3.3456575870513916,1158132945746007336,7.199497485999018e-05,0.00025229335867367638
329,81.420221605794026,0,3.2959160804748535,872677707767011035,7.0643756771460176e-05,0.00025786101875881873
330,80.422527646021337,0,3.2463631629943848,4946686219015105153,6.9319714384619147e-05,0.00026335787367254174
331,79.443067501803796,0,3.1975336074829102,17506660427304212784,6.8022331106476486e-05,0.000268847184690419
332,78.483445281021687,0,3.1495037078857422,2551900612273795641,6.6751577833201736e-05,0.00027427445002949687
333,77.542654167627731,0,3.1022496223449707,4101006064326046130,6.5507258113939315e-05,0.00027963656149242432
334,76.61832001010464,0,3.0553047657012939,5261554379638570605,6.4289597503375262e-05,0.00028481253591980111
335,75.712013780946208,0,3.0091798305511475,13506675358179445325,6.3097751990426332e-05,0.00028988851192461536
336,74.824003487107106,0,2.9639320373535156,1695181896152645991,6.1930673837196082e-05,0.00029480997189376728
337,73.952573710803037,0,2.9195301532745361,7903544080286805951,6.0790331190219149e-05,0.00029961500648629889
338,73.096731091249694,0,2.8755035400390625,6657650433100482722,5.9675454394891858e-05,0.00030435782203636514
339,72.259105052411556,0,2.8323357105255127,14487537794777991522,5.8584937505656853e-05,0.00030901825597496804
340,71.438386970340432,0,2.7900702953338623,11964996522284483423,5.7517881941748783e-05,0.00031356384018535639
341,70.633265815600708,0,2.7486727237701416,1433811192860476220,5.6472788855899125e-05,0.00031806522948480602
342,69.839766577094224,0,2.7076811790466309,1049348220871386390,5.5450273066526279e-05,0.00032245797721606556
343,69.059852869463469,0,2.6675426959991455,1508282336325709257,5.4450203606393188e-05,0.00032677995222658959
344,68.294235775264411,0,2.6282501220703125,17130933018292056168,5.3471077990252525e-05,0.00033110171475340743
345,67.544264203323635,0,2.589808464050293,18190263820926121885,5.2514464186970145e-05,0.00033515445302803029
346,66.810436559819607,0,2.5516397953033447,3461880635427725385,5.1578939746832475e-05,0.00033902067742811256
347,66.093574755337116,0,2.5143551826477051,13169740097778041802,5.0665668823057786e-05,0.00034265274825480744
348,65.391767046489349,0,2.4779431819915771,5822615876841682470,4.9770271289162338e-05,0.00034617573095592448
349,64.706672999190971,0,2.4418344497680664,4465996363315637015,4.8895133659243584e-05,0.00034945541911867855
350,64.039039466993927,0,2.4066035747528076,15616771870091002161,4.8043551942100748e-05,0.00035245891173194389
351,63.386066899530562,0,2.3722207546234131,14811005358513787137,4.7207759052980691e-05,0.00035527338393430478
352,62.747750878698007,0,2.3381338119506836,7144461847057900786,4.6393488446483389e-05,0.00035781553430806669
353,62.122019534580296,0,2.3048951625823975,6879728327966362959,4.5593940740218386e-05,0.00036035357312139691
354,61.50659050372046,0,2.2720756530761719,16755586686052858038,4.4812462874688208e-05,0.00036284382215963866
355,60.900779319897232,0,2.2400298118591309,8979940882608606727,4.4051503209630027e-05,0.00036520773194479903
356,60.308027011137966,0,2.2087559700012207,4011783083646619015,4.3305659346515313e-05,0.00036756888804079902
357,59.725473571427408,0,2.1777496337890625,582976922608932737,4.2575273255351931e-05,0.0003698678523638116
358,59.153452531158671,0,2.1475324630737305,15751758160262710874,4.1861771023832262e-05,0.00037187700431103135
359,58.592903690853227,0,2.1180839538574219,7889687672098918707,4.1163853893522173e-05,0.00037377726286826253
360,58.042126154241352,0,2.0888814926147461,17089567998735623563,4.0481121686752886e-05,0.00037571065285787401
361,57.500491556578623,0,2.0604329109191895,3726872379800930836,3.9812861359678209e-05,0.00037760433936942614
362,56.970204388797974,0,2.0322575569152832,1168545910286127889,3.9158643630798906e-05,0.00037943213890528563
363,56.450069641411801,0,2.0048305988311768,7526582665605701693,3.851797737297602e-05,0.00038121792559249793
364,55.939114482201425,0,1.9776742458343506,7814455677076600188,3.7892543332418427e-05,0.0003827781886527338
365,55.439256020382615,0,1.9512467384338379,8187083980785679540,3.7281301047187299e-05,0.00038419254689816418
366,54.948104581487037,0,1.9250808954238892,1391578331844102660,3.6683872167486697e-05,0.00038546924242050163
367,54.466117076600987,0,1.8996219635009766,14157567269516069890,3.6098674172535539e-05,0.00038673474176440501
368,53.992384813884541,0,1.8748449087142944,1508204509537280209,3.5526722058421001e-05,0.00038791321941187515
369,53.526855138842578,0,1.8502820730209351,15561641879186194711,3.4966298699146137e-05,0.00038907696959491084
370,53.069812913625753,0,1.8263765573501587,15645256662269454557,3.4416661947034299e-05,0.00039022748971043213
371,52.62078473789461,0,1.8026782274246216,10107673217249290561,3.3879412512760609e-05,0.00039133677255040889
372,52.180095000137591,0,1.7796214818954468,12211604832578826737,3.3352142054354772e-05,0.00039242218839661273
373,51.746574666596864,0,1.7567687034606934,8709071732054002316,3.2836211175890639e-05,0.00039342085404517341
374,51.319948922540377,0,1.7345424890518188,17338009689423919233,3.2329775422113016e-05,0.00039438288718110574
375,50.901713187983049,0,1.7125163078308105,16914012620992288811,3.1834148103371263e-05,0.00039527362948505487
376,50.489373503813482,0,1.6911013126373291,16065776569060815847,3.1348125048680231e-05,0.00039606019441849275
377,50.08438381008812,0,1.6698821783065796,282189598820814963,3.0873645300744101e-05,0.00039677001103963363
378,49.68559582878995,0,1.6491720676422119,18196543133969194049,3.0408238671952859e-05,0.00039744359258408579
379,49.292449560019875,0,1.6286795139312744,10206842804216492433,2.9951639589853585e-05,0.00039809977496006326
380,48.905087358472748,0,1.6083990335464478,17172883488028111781,2.9504071790142916e-05,0.00039871048784959957
381,48.523531967525841,0,1.5887110233306885,16456672654034716804,2.9064918635413051e-05,0.0003992853181631121
382,48.14828575950871,0,1.569221019744873,7325118689498527684,2.8634367481572554e-05,0.00039983531436736479
383,47.77838000508212,0,1.5502994060516357,5195203858759116768,2.8211497919983231e-05,0.00040034778260771134
384,47.414190779305123,0,1.5315641164779663,14151745107895179183,2.7798152586910874e-05,0.00040079455564743279
385,47.055834526951067,0,1.5133596658706665,7293535329648191736,2.7391573894419707e-05,0.00040122092621601256
386,46.702667020325642,0,1.4953224658966064,10418090935515277936,2.6993415303877555e-05,0.00040160441954868953
387,46.354765480212706,0,1.4777345657348633,15549807993932170385,2.6602036086842418e-05,0.0004019600072853
388,46.011870944946921,0,1.4603296518325806,6424641224569924355,2.621880776132457e-05,0.00040225983796497256
389,45.673965099705413,0,1.4431042671203613,5811042528666063123,2.5842862669378519e-05,0.0004024979458389642
390,45.341283619836283,0,1.4263828992843628,15930594844342392271,2.5473473215242848e-05,0.00040269716727661615
391,45.013199020440219,0,1.4098224639892578,12433570579651675037,2.5111912691500038e-05,0.00040283741736288201
392,44.690048960547912,0,1.3936893939971924,14264919322660909363,2.4756858692853712e-05,0.00040294753678914397
393,44.371120548836906,0,1.3777263164520264,7154496120495444966,2.4408924218732864e-05,0.00040301603761513894
394,44.056945844099083,0,1.3619287014007568,15333934169075609048,2.4067285266937688e-05,0.00040304761283972647
395,43.747514287734816,0,1.3465502262115479,12309229029092583134,2.3731938199489377e-05,0.00040302049814029315
396,43.442640396893083,0,1.3313376903533936,5721858420886024785,2.3402908482239582e-05,0.00040296213716941535
397,43.14185763538655,0,1.316285252571106,3236414255842913191,2.3079455786501057e-05,0.00040287348637691389
398,42.846010467161086,0,1.3016867637634277,12138549638906610378,2.27621931117028e-05,0.0004027410117017861
399,42.553854290825015,0,1.287227988243103,15660872837106009380,2.2450025426223874e-05,0.0004025847202345932
400,42.267280633315643,0,1.2731521129608154,6974590232970582997,2.2143565729493275e-05,0.00040238787995700264
401,41.985321157846741,0,1.2592126131057739,1614246592018429692,2.1844170987606049e-05,0.00040211624116974037
402,41.708183434679462,0,1.2454091310501099,11484948895404342055,2.1549625671468675e-05,0.00040182192658125651
403,41.43514360006214,0,1.2319779396057129,12932268343710189228,2.1260497305775061e-05,0.00040149446266398196
404,41.165233289342886,0,1.2186793088912964,18023849708652772195,2.0978051907150075e-05,0.00040108138640454092
405,40.899151520989996,0,1.2055126428604126,7117670379292006918,2.0698824300779961e-05,0.00040065745657352384
406,40.63919226446442,0,1.1927071809768677,11291171907754952904,2.0423032765393145e-05,0.00040021195081935097
407,40.382840635084314,0,1.1800292730331421,18380216782170466532,2.0156296159257181e-05,0.00039966673975842733
408,40.129249200633772,0,1.1674779653549194,5638270289337542332,1.9893292119377293e-05,0.00039911765063600042
409,39.879791858532663,0,1.1552752256393433,2403248478628944436,1.9633949705166742e-05,0.0003985309006338279
410,39.633615820330157,0,1.1431945562362671,6459497708131102987,1.9379602235858329e-05,0.00039789150153294987
411,39.392112084139391,0,1.1312346458435059,18085389120101170796,1.9130775399389677e-05,0.000397201238395658
412,39.153770181647971,0,1.1196098327636719,10557572630738478066,1.8885451936512254e-05,0.00039649769540044642
413,38.918987688728073,0,1.1080993413925171,6575162854984831313,1.8644597730599344e-05,0.00039575539750859496
414,38.687633775860917,0,1.0966955423355103,8476828808475890588,1.840848199208267e-05,0.0003949639259810739
415,38.458985622201652,0,1.0856101512908936,15204425236582035198,1.8176144294557162e-05,0.00039413511753037204
416,38.23386996552906,0,1.0745949745178223,16274642834268833036,1.7948341337614693e-05,0.00039324318766065057
417,38.012833935153694,0,1.0636929273605347,14600136603163436745,1.7724372810334899e-05,0.00039233508603591201
418,37.794106490162243,0,1.0529026985168457,11151907290923551636,1.7504380593891256e-05,0.00039140893921532172
419,37.577895057426396,0,1.0424251556396484,2992070227708579308,1.7288781236857176e-05,0.00039042760359840037
420,37.365492041242589,0,1.0320531129837036,14483464057606023575,1.7077003576559946e-05,0.00038940381819241949
421,37.155768987103919,0,1.0217798948287964,10138651724792724512,1.6868938473635353e-05,0.0003883675825922098
422,36.94989667244463,0,1.011803150177002,17059830208630690062,1.6664636859786697e-05,0.00038727705936985045
423,36.747260005670626,0,1.0018907785415649,8461268799937895357,1.6463702195324004e-05,0.00038618275752203284
424,36.546947291793472,0,0.99207973480224609,18224818484297311459,1.626623998163268e-05,0.00038508442341614915
425,36.349381263707457,0,0.98236387968063354,9385888279946465711,1.6073210645117797e-05,0.0003838716082314609
426,36.155073112038714,0,0.97293359041213989,8858014424851029371,1.588348277437035e-05,0.00038265908988977361
427,35.964236410214809,0,0.96356546878814697,10709734276344638136,1.5696490663685836e-05,0.00038145732114409366
428,35.77522390774331,0,0.95429420471191406,10646335499592778556,1.55128218466416e-05,0.00038024304645225171
429,35.589085933003794,0,0.94511377811431885,1509118981847569850,1.5332720067817718e-05,0.00037897804973516838
430,35.406085981215988,0,0.93620753288269043,7647613962270872933,1.5155204891925678e-05,0.00037768943962798008
431,35.224941782950729,0,0.92736047506332397,8295781080701918600,1.4980736523284577e-05,0.00037639932505724504
432,35.047237923311869,0,0.91860491037368774,8018840020403182400,1.4809110325586516e-05,0.00037511263442505962
433,34.871380399078355,0,0.9101136326789856,4781679284515683082,1.4639802429883275e-05,0.00037383151287264077
434,34.697266155424167,0,0.90167874097824097,12948850753830162617,1.4474360796157271e-05,0.00037246102666062242
435,34.524956595370746,0,0.89330375194549561,12610455046083200400,1.4311877748696133e-05,0.00037108930854507974
436,34.355101394960862,0,0.88501816987991333,15326426598980389883,1.4151614777802024e-05,0.00036968751580316607
437,34.188812992374686,0,0.87681621313095093,1029997665650711985,1.3994057553645689e-05,0.00036830483151581255
438,34.024443701184161,0,0.86886775493621826,12945448383250109099,1.3838734048476908e-05,0.00036693513963437501
439,33.861840254550209,0,0.8609732985496521,317259966428554201,1.3685910744243301e-05,0.00036557444627665573
440,33.700887079766211,0,0.85316026210784912,14950373531978188183,1.3535249308915809e-05,0.00036422427640979779
441,33.541532439027698,0,0.84542310237884521,16668679109896923964,1.3386853424890433e-05,0.00036287679776854826
442,33.384002573098982,0,0.83792245388031006,12894396364361170115,1.324059849139303e-05,0.00036153284624370176
443,33.228290782312676,0,0.83046829700469971,1430769771191635470,1.309633535129251e-05,0.00036019492715199205
444,33.073925782370402,0,0.82308751344680786,15615456732145177575,1.2954435078427196e-05,0.0003588507130584728
445,32.92115846871279,0,0.81577563285827637,15097214938769956912,1.2815218724426813e-05,0.00035744537227102034
446,32.769630710026654,0,0.80868834257125854,7650222531625645530,1.267900279344758e-05,0.00035596348976143648
447,32.619692398311287,0,0.80164319276809692,13510828957082481916,1.2544829587568529e-05,0.00035451072967446342
448,32.471529422049379,0,0.79464352130889893,879837117028094459,1.2412748219503555e-05,0.00035306664295531136
449,32.324435990066632,0,0.78771376609802246,12430532366779594097,1.2281934687052853e-05,0.0003516442889359235
450,32.178744893497985,0,0.78084933757781982,12110458426544154090,1.2153655006841291e-05,0.00035022062175549647
451,32.034576818106771,0,0.77419990301132202,17952619235294620597,1.2027167031192221e-05,0.00034880359042961813
452,31.891445765045962,0,0.76759034395217896,9893380806428621536,1.1901852303708438e-05,0.00034740495494545333
453,31.749506616717657,0,0.76102352142333984,12947044883038357991,1.177903322968632e-05,0.00034599419695347032
454,31.609353124480222,0,0.75452220439910889,949051536389214867,1.1657569302769843e-05,0.00034459723160731555
455,31.47112164303223,0,0.74823027849197388,7038306903744564270,1.1537980753928423e-05,0.00034320098775631358
456,31.336038354705131,0,0.74197536706924438,16677336447506010083,1.1420464943512343e-05,0.00034178744023948812
457,31.202312953501465,0,0.73575806617736816,16381990773942490369,1.1304798135824967e-05,0.00034033893075575175
458,31.069784923126047,0,0.72958153486251831,15076408697565812245,1.1191084922757e-05,0.00033890085641417943
459,30.938340669309017,0,0.72346723079681396,5010431701270162062,1.1078700481448323e-05,0.00033747121354953477
460,30.808204616275063,0,0.71755427122116089,1776260536009640953,1.0968148671963718e-05,0.00033604728704136004
461,30.679102810865022,0,0.7116769552230835,10085028435149647008,1.0858635505428538e-05,0.00033463842887744138
462,30.551056655201954,0,0.70583564043045044,6686707286500124953,1.0750544788606931e-05,0.0003332376979046727
463,30.424265594847583,0,0.70003306865692139,12871364141631206578,1.0644142093951814e-05,0.00033184060415996779
464,30.298306266402289,0,0.69428914785385132,18101969013341749004,1.0539092727412935e-05,0.00033045137597859087
465,30.173188035005012,0,0.68860054016113281,9124291798386706472,1.043566589942202e-05,0.00032906081730058024
466,30.049260750677902,0,0.68310040235519409,2798690186131133243,1.0333424143027514e-05,0.00032767899445316963
467,29.926252062956802,0,0.67763179540634155,5520876648461234455,1.0232563909085002e-05,0.00032630465745629191
468,29.803995241365161,0,0.67219525575637817,6769969499146260892,1.0133295290870592e-05,0.00032492362180961798
469,29.682899122997146,0,0.66679346561431885,748003729631759967,1.0034895240096375e-05,0.00032355546792300205
470,29.562619794327105,0,0.66144508123397827,2903551326051642206,9.9380113169900142e-06,0.00032218590394581458
471,29.443558846234744,0,0.65627837181091309,1278924550218797294,9.8423261079005897e-06,0.00032082207663579906
472,29.325391522770691,0,0.65114235877990723,10615976928012480786,9.7480442491360009e-06,0.00031945732015477242
473,29.208087890446269,0,0.64603716135025024,11224045221252940134,9.6547400971758179e-06,0.00031810432125793881
474,29.09162770693554,0,0.64096301794052124,9862612378447761479,9.5629202405689284e-06,0.00031674661975545281
475,28.976016486339375,0,0.63592219352722168,7474189757810218012,9.4720498964306898e-06,0.00031540045454065167
476,28.861339403571094,0,0.63093167543411255,17929371421770790197,9.3824137366027571e-06,0.00031405926586933186
477,28.747813059624331,0,0.6261143684387207,14708869663283787732,9.2937289082328789e-06,0.00031272927514055225
478,28.634976545813561,0,0.6213262677192688,15603149301013400968,9.2062036856077611e-06,0.00031140317601951296
479,28.522703940355868,0,0.61656731367111206,4699416807197298139,9.1195615823380649e-06,0.0003100874115828679
480,28.41134579110512,0,0.61183738708496094,13631828384642865724,9.0341991381137632e-06,0.00030877274826874787
