step,emitter,before_source,after_source,before_advection,forward,reverse,corrected,limited,final,expected_injection,measured_injection,forward_delta,correction_delta,lower_changed_cells,lower_delta,upper_changed_cells,upper_delta,damping_and_positivity_delta,damping_residual,limiter_residual,pattern_errors,injection_errors,untouched_errors,nonfinite,audit_failed
257,0,2497.6874828338623,2497.6874828338623,2497.6874828338623,2448.7291108220816,2587.5981616973877,3469.3307261606528,2497.6874828338623,2493.5281829833984,0,0,-48.958372011780739,1020.6016153385713,353,36.660801396720217,32,-1008.3040447235107,-4.1592998504638672,4.5815632347512292e-05,0,386,0,0,0,1
258,0,2493.5281829833984,2493.5281829833984,2493.5281829833984,2445.0265742689371,2584.0042352676392,3465.2398546953527,2493.5281829833984,2489.3756370544434,0,0,-48.501608714461327,1020.2132804264156,353,36.532125590291798,32,-1008.2437973022461,-4.1525459289550781,-0.00012665614258366986,0,386,0,0,0,1
259,0,2489.3756370544434,2489.3756370544434,2489.3756370544434,2440.9548003077507,2580.2212895154953,3460.6536959712107,2489.3756370544434,2485.2300186157227,0,0,-48.420836746692657,1019.69889566346,352,36.535581677715072,32,-1007.8136405944824,-4.1456184387207031,-0.00011431203211031971,0,386,0,0,0,1
260,0,2485.2300186157227,2485.2300186157227,2485.2300186157227,2437.7851817309856,2576.9115055501461,3456.6847027656613,2485.2300186157227,2481.0913276672363,0,0,-47.444836884737015,1018.8995210346757,348,36.795121300500796,32,-1008.2498054504395,-4.1386909484863281,-9.0431718490435742e-05,0,386,0,0,0,1
261,0,2481.0913276672363,2481.0913276672363,2481.0913276672363,2433.9359810203314,2572.5676570236683,3452.1175575702428,2481.0913276672363,2476.959566116333,0,0,-47.155346646904945,1018.1815765499114,345,36.988971665597091,32,-1008.0152015686035,-4.1317615509033203,-5.3107855819689576e-05,0,386,0,0,0,1
262,0,2476.959566116333,2476.959566116333,2476.959566116333,2429.8827516883612,2567.6883949935436,3447.5843968562212,2476.959566116333,2472.8347339630127,0,0,-47.07681442797184,1017.7016451678601,345,36.928897363749456,32,-1007.5537281036377,-4.1248321533203125,-4.2446149564057123e-06,0,381,0,0,0,1
263,0,2472.8347339630127,2472.8347339630127,2472.8347339630127,2426.2084309756756,2562.6397581100464,3443.2297508954548,2472.8347339630127,2468.7168273925781,0,0,-46.626302987337112,1017.0213199197792,345,37.042517399833287,32,-1007.4375343322754,-4.1179065704345703,5.2343308652780252e-05,0,381,0,0,0,1
264,0,2468.7168273925781,2468.7168273925781,2468.7168273925781,2422.2759548872709,2558.2024821639061,3438.640699506002,2468.7168273925781,2464.6056613922119,0,0,-46.440872505307198,1016.364744618731,345,37.141607165140613,32,-1007.0654792785645,-4.1111660003662109,-6.4548562022537226e-05,0,378,0,0,0,1
265,0,2464.6056613922119,2464.6056613922119,2464.6056613922119,2419.0533905923367,2553.975959956646,3434.7929905667179,2464.6056613922119,2460.5014209747314,0,0,-45.552270799875259,1015.7395999743812,345,37.184395907891485,32,-1007.3717250823975,-4.1042404174804688,1.4797312360315118e-05,0,378,0,0,0,1
266,0,2460.5014209747314,2460.5014209747314,2460.5014209747314,2415.2028627246618,2548.9126337766647,3430.5092557646813,2460.5014209747314,2456.4039249420166,0,0,-45.298558250069618,1015.3063930400194,345,37.044922473233783,32,-1007.0527572631836,-4.0974960327148438,-7.552190527349012e-05,0,378,0,0,0,1
267,0,2456.4039249420166,2456.4039249420166,2456.4039249420166,2411.5504554212093,2544.7993935644627,3426.4002504893888,2456.4039249420166,2452.3133506774902,0,0,-44.853469520807266,1014.8497950681794,345,36.906475966299695,32,-1006.9028015136719,-4.0905742645263672,2.2773575892642839e-05,0,378,0,0,0,1
268,0,2452.3133506774902,2452.3133506774902,2452.3133506774902,2407.6416379511356,2539.8252082467079,3422.1569224064733,2452.3133506774902,2448.2295169830322,0,0,-44.671712726354599,1014.5152844553377,345,36.652840548238601,32,-1006.4964122772217,-4.0838336944580078,-4.8602387778373668e-05,0,378,0,0,0,1
269,0,2448.2295169830322,2448.2295169830322,2448.2295169830322,2403.8434357047081,2535.7567999362946,3418.0089222189235,2448.2295169830322,2444.1524200439453,0,0,-44.386081278324127,1014.1654865142154,345,36.411655784006143,32,-1006.1910610198975,-4.0770969390869141,-0.0001125681205849105,0,378,0,0,0,1
270,0,2444.1524200439453,2444.1524200439453,2444.1524200439453,2400.3868457376957,2531.227107077837,3414.2253763998965,2444.1524200439453,2440.0822448730469,0,0,-43.765574306249619,1013.8385306622008,345,36.115426746465801,32,-1006.188383102417,-4.0701751708984375,1.9697538391483249e-05,0,378,0,0,0,1
271,0,2440.0822448730469,2440.0822448730469,2440.0822448730469,2396.4636882096529,2526.4611120522022,3409.9626731954431,2440.0822448730469,2436.0188026428223,0,0,-43.618556663393974,1013.4989849857902,345,35.850549689688705,32,-1005.730978012085,-4.0634422302246094,-2.533764472900657e-05,0,378,0,0,0,1
272,0,2436.0188026428223,2436.0188026428223,2436.0188026428223,2392.839471757412,2521.0481451153755,3406.0081650324637,2436.0188026428223,2431.9620990753174,0,0,-43.179330885410309,1013.1686932750517,345,35.542524664801931,32,-1005.5318870544434,-4.0567035675048828,-5.3438559461937984e-05,0,377,0,0,0,1
273,0,2431.9620990753174,2431.9620990753174,2431.9620990753174,2389.0662669986486,2516.0428679585457,3401.9200163067276,2431.9620990753174,2427.9121322631836,0,0,-42.895832076668739,1012.8537493080789,345,35.232287388951136,32,-1005.1902046203613,-4.0499668121337891,-7.2225072017317871e-05,0,378,0,0,0,1
274,0,2427.9121322631836,2427.9121322631836,2427.9121322631836,2385.191976994276,2510.3934359848499,3397.7279166548396,2427.9121322631836,2423.868896484375,0,0,-42.720155268907547,1012.5359396605636,345,34.912235322699416,32,-1004.7280197143555,-4.0432357788085938,-8.5515057435259223e-05,0,378,0,0,0,1
275,0,2423.868896484375,2423.868896484375,2423.868896484375,2381.8344262838364,2506.4045467078686,3393.9622645782874,2423.868896484375,2419.8323974609375,0,0,-42.034470200538635,1012.1278382944511,345,34.658861596639326,32,-1004.7522296905518,-4.0364990234375,-8.1873947692656657e-05,0,378,0,0,0,1
276,0,2419.8323974609375,2419.8323974609375,2419.8323974609375,2377.8679244220257,2501.5023063123226,3389.6353373850156,2419.8323974609375,2415.8026313781738,0,0,-41.964473038911819,1011.76741296299,345,34.369772401971659,32,-1004.1727123260498,-4.0297660827636719,-7.0828962634550408e-05,0,378,0,0,0,1
277,0,2415.8026313781738,2415.8026313781738,2415.8026313781738,2374.3470692485571,2496.3151670098305,3385.7557613880281,2415.8026313781738,2411.7795963287354,0,0,-41.455562129616737,1011.408692139471,345,34.051752802645751,32,-1004.0048828125,-4.0230350494384766,-5.0479100991651649e-05,0,378,0,0,0,1
278,0,2411.7795963287354,2411.7795963287354,2411.7795963287354,2370.6761919856071,2491.7684108018875,3381.6775033215686,2411.7795963287354,2407.7632942199707,0,0,-41.103404343128204,1011.0013113359614,345,33.788776661951943,32,-1003.6866836547852,-4.0163021087646484,-1.7012845546560129e-05,0,378,0,0,0,1
279,0,2407.7632942199707,2407.7632942199707,2407.7632942199707,2366.8755715340376,2487.560414493084,3377.4466225702367,2407.7632942199707,2403.7537174224854,0,0,-40.887722685933113,1010.5710510361992,345,33.545643131057204,32,-1003.2289714813232,-4.0095767974853516,2.0036236492160242e-05,0,378,0,0,0,1
280,0,2403.7537174224854,2403.7537174224854,2403.7537174224854,2363.3965323418379,2482.6642501950264,3373.577471469991,2403.7537174224854,2399.7506866455078,0,0,-40.357185080647469,1010.1809391281531,345,33.231080318339082,32,-1003.0548343658447,-4.0030307769775391,-0.0001110059356506099,0,378,0,0,0,1
281,0,2399.7506866455078,2399.7506866455078,2399.7506866455078,2359.6387269049883,2478.2778043448925,3369.3671361456195,2399.7506866455078,2395.7543849945068,0,0,-40.111959740519524,1009.7284092406312,343,32.991374825449839,32,-1002.6078243255615,-3.9963016510009766,-4.8041687932709465e-05,0,378,0,0,0,1
282,0,2395.7543849945068,2395.7543849945068,2395.7543849945068,2356.1425395160913,2473.8569474369287,3365.4213015109613,2395.7543849945068,2391.7648143768311,0,0,-39.611845478415489,1009.2787619948699,342,32.721650454370774,32,-1002.3885669708252,-3.9895706176757812,2.8035775358148385e-05,0,376,0,0,0,1
283,0,2391.7648143768311,2391.7648143768311,2391.7648143768311,2352.4270322173834,2469.9034988880157,3361.228902416211,2391.7648143768311,2387.7817859649658,0,0,-39.33778215944767,1008.8018701988276,341,32.495199604052914,32,-1001.9592876434326,-3.9830284118652344,-7.35052281015669e-05,-2.2737367544323206e-13,376,0,0,0,1
284,0,2387.7817859649658,2387.7817859649658,2387.7817859649658,2348.8581031262875,2465.902518004179,3357.1815319398711,2387.7817859649658,2383.8054828643799,0,0,-38.92368283867836,1008.3234288135836,341,32.258281674020964,32,-1001.6580276489258,-3.9763031005859375,1.8953832295665052e-05,-4.5474735088646412e-13,374,0,0,0,1
285,0,2383.8054828643799,2383.8054828643799,2383.8054828643799,2345.305337280035,2460.8269567489624,3353.1744743329191,2383.8054828643799,2379.8357219696045,0,0,-38.500145584344864,1007.8691370528841,338,31.976280595669778,32,-1001.345272064209,-3.9697608947753906,-6.049305920896586e-05,0,374,0,0,0,1
286,0,2379.8357219696045,2379.8357219696045,2379.8357219696045,2341.3996951431036,2456.1283031702042,3348.8115055294165,2379.8357219696045,2375.8726844787598,0,0,-38.436026826500893,1007.4118103863129,337,31.704312112795378,32,-1000.6800956726074,-3.9630374908447266,5.2152766329527367e-05,0,371,0,0,0,1
287,0,2375.8726844787598,2375.8726844787598,2375.8726844787598,2337.5749001502991,2451.9914577752352,3344.5077134243011,2375.8726844787598,2371.916187286377,0,0,-38.297784328460693,1006.932813274002,337,31.450900925064161,32,-1000.0859298706055,-3.9564971923828125,-7.1105368988355622e-06,0,371,0,0,0,1
288,0,2371.916187286377,2371.916187286377,2371.916187286377,2334.4194017648697,2448.6740328371525,3340.8213068044424,2371.916187286377,2367.9662303924561,0,0,-37.496785521507263,1006.4019050395727,337,31.219764133667923,32,-1000.1248836517334,-3.9499568939208984,-5.5482420066255145e-05,0,370,0,0,0,1
289,0,2367.9662303924561,2367.9662303924561,2367.9662303924561,2330.7759105265141,2443.4379240721464,3336.7536237212717,2367.9662303924561,2364.0228118896484,0,0,-37.190319865942001,1005.9777131947576,337,30.896801236003739,32,-999.68419456481934,-3.9434185028076172,-9.4870232260291232e-05,0,370,0,0,0,1
290,0,2364.0228118896484,2364.0228118896484,2364.0228118896484,2327.2501755207777,2438.7970975041389,3332.7283793347815,2364.0228118896484,2360.0859317779541,0,0,-36.772636368870735,1005.4782038140038,337,30.621683989193116,32,-999.32725143432617,-3.9368801116943359,-0.00012336980307736667,0,370,0,0,0,1
291,0,2360.0859317779541,2360.0859317779541,2360.0859317779541,2323.3745282143354,2434.6788572669029,3328.3487061933292,2360.0859317779541,2356.1557693481445,0,0,-36.71140356361866,1004.9741779789938,337,30.366086058257679,32,-998.62886047363281,-3.9301624298095703,3.8309643514367053e-05,0,370,0,0,0,1
292,0,2356.1557693481445,2356.1557693481445,2356.1557693481445,2319.8600682318211,2431.1476218551397,3324.2921996555106,2356.1557693481445,2352.232141494751,0,0,-36.295701116323471,1004.4321314236895,337,30.1199421444162,32,-998.25637245178223,-3.9236278533935547,2.8070431199012091e-05,0,370,0,0,0,1
293,0,2352.232141494751,2352.232141494751,2352.232141494751,2316.2750348001719,2426.2422015666962,3320.2340134467395,2352.232141494751,2348.3150501251221,0,0,-35.957106694579124,1003.9589786465676,337,29.819899669715596,32,-997.8217716217041,-3.9170913696289062,3.0620459710917203e-05,0,370,0,0,0,1
294,0,2348.3150501251221,2348.3150501251221,2348.3150501251221,2312.5900013148785,2422.2631907165051,3315.9929705438972,2348.3150501251221,2344.4044952392578,0,0,-35.725048810243607,1003.4029692290187,337,29.592524451220015,32,-997.27044486999512,-3.9105548858642578,4.4055554099031724e-05,0,370,0,0,0,1
295,0,2344.4044952392578,2344.4044952392578,2344.4044952392578,2309.2615641653538,2417.8176338076591,3312.1307846226609,2344.4044952392578,2340.5002880096436,0,0,-35.142931073904037,1002.8692204573072,337,29.322067626484568,32,-997.0483570098877,-3.9042072296142578,-0.00012045179710185039,0,370,0,0,0,1
296,0,2340.5002880096436,2340.5002880096436,2340.5002880096436,2305.4875306338072,2412.9254385083914,3307.8279262949472,2340.5002880096436,2336.6026172637939,0,0,-35.012757375836372,1002.3403956611401,337,29.054935796117206,32,-996.3825740814209,-3.8976707458496094,-8.5561020114255371e-05,0,370,0,0,0,1
297,0,2336.6026172637939,2336.6026172637939,2336.6026172637939,2301.9997923821211,2408.9878122210503,3303.7448355646266,2336.6026172637939,2332.7114753723145,0,0,-34.602824881672859,1001.7450431825055,337,28.833346655832429,32,-995.97556495666504,-3.8911418914794922,-4.7414567234227434e-05,0,370,0,0,0,1
298,0,2332.7114753723145,2332.7114753723145,2332.7114753723145,2298.2681150436401,2405.0004460513592,3299.4308700884212,2332.7114753723145,2328.826868057251,0,0,-34.443360328674316,1001.1627550447811,337,28.607223478473315,32,-995.32661819458008,-3.8846073150634766,7.3262904152215924e-06,0,370,0,0,0,1
299,0,2328.826868057251,2328.826868057251,2328.826868057251,2294.7145653367043,2400.9448609054089,3295.3034973319654,2328.826868057251,2324.9486045837402,0,0,-34.112302720546722,1000.5889319952612,337,28.369340879094125,32,-994.84597015380859,-3.8782634735107422,-0.00011778582438637386,0,370,0,0,0,1
300,0,2324.9486045837402,2324.9486045837402,2324.9486045837402,2291.31362003088,2396.249780356884,3291.3530657085639,2324.9486045837402,2321.0768699645996,0,0,-33.63498455286026,1000.0394456776839,337,28.080859920098192,32,-994.48532104492188,-3.871734619140625,-4.7320857902377611e-05,0,370,0,0,0,1
301,0,2321.0768699645996,2321.0768699645996,2321.0768699645996,2287.6660481840372,2392.2012637704611,3287.1019752453249,2321.0768699645996,2317.2116680145264,0,0,-33.410821780562401,999.43592706128766,337,27.860375600012048,32,-993.8854808807373,-3.8652019500732422,3.7831169265700737e-05,0,370,0,0,0,1
302,0,2317.2116680145264,2317.2116680145264,2317.2116680145264,2284.2761127203703,2388.2849128842354,3283.0962164495604,2317.2116680145264,2313.3528099060059,0,0,-32.935555294156075,998.82010372919012,337,27.626706829248178,32,-993.51125526428223,-3.8588581085205078,-5.4965602885204135e-05,0,370,0,0,0,1
303,0,2313.3528099060059,2313.3528099060059,2313.3528099060059,2280.4721083939075,2383.5585781633854,3278.711796099903,2313.3528099060059,2309.5004749298096,0,0,-32.880701512098312,998.23968770599549,337,27.371675198314733,32,-992.73066139221191,-3.8523349761962891,4.2092658077308442e-05,0,370,0,0,0,1
304,0,2309.5004749298096,2309.5004749298096,2309.5004749298096,2276.6745244860649,2377.7239107787609,3274.3602029424428,2309.5004749298096,2305.6544857025146,0,0,-32.825950443744659,997.6856784563779,337,27.081661071229064,32,-991.9413890838623,-3.8459892272949219,-2.736967053351691e-05,0,369,0,0,0,1
305,0,2305.6544857025146,2305.6544857025146,2305.6544857025146,2273.4028684198856,2374.0188423842192,3270.43986597818,2305.6544857025146,2301.8148384094238,0,0,-32.251617282629013,997.03699755829439,337,26.865841953338531,32,-991.65122222900391,-3.8396472930908203,-9.0079254732700065e-05,0,370,0,0,0,1
306,0,2301.8148384094238,2301.8148384094238,2301.8148384094238,2269.8854765295982,2369.6591665968299,3266.3268924719141,2301.8148384094238,2297.9817161560059,0,0,-31.929361879825592,996.44141594231587,337,26.605411910410112,32,-991.11746597290039,-3.8331222534179688,4.087771640115534e-05,0,370,0,0,0,1
307,0,2297.9817161560059,2297.9817161560059,2297.9817161560059,2266.6881532967091,2366.2346448600292,3262.4608537759641,2297.9817161560059,2294.1549377441406,0,0,-31.293562859296799,995.77270047925504,337,26.398944655432388,32,-990.87808227539062,-3.8267784118652344,1.502575287304353e-06,0,370,0,0,0,1
308,0,2294.1549377441406,2294.1549377441406,2294.1549377441406,2262.9134844988585,2361.5707521662116,3258.0507633742682,2294.1549377441406,2290.3344993591309,0,0,-31.241453245282173,995.13727887540972,337,26.167742485106828,32,-990.06356811523438,-3.8204383850097656,-3.1122997825150378e-05,0,370,0,0,0,1
309,0,2290.3344993591309,2290.3344993591309,2290.3344993591309,2259.4897309541702,2356.833619505167,3253.99195658801,2290.3344993591309,2286.5203990936279,0,0,-30.844768404960632,994.50222563383977,337,25.917217377444103,32,-989.57467460632324,-3.8141002655029297,-5.5098006669140887e-05,0,370,0,0,0,1
310,0,2286.5203990936279,2286.5203990936279,2286.5203990936279,2255.7269950956106,2351.4474895223975,3249.594357055299,2286.5203990936279,2282.7126369476318,0,0,-30.793403998017311,993.86736195968842,337,25.674674469359161,32,-988.74863243103027,-3.8077621459960938,-6.8518281295837369e-05,0,370,0,0,0,1
311,0,2282.7126369476318,2282.7126369476318,2282.7126369476318,2252.0701783895493,2347.4665713459253,3245.2560200811067,2282.7126369476318,2278.9112110137939,0,0,-30.642458558082581,993.18584169155747,337,25.473317611154016,32,-988.01670074462891,-3.8014259338378906,-7.3291168973810272e-05,0,370,0,0,0,1
312,0,2278.9112110137939,2278.9112110137939,2278.9112110137939,2248.9289535731077,2344.1358406245708,3241.4064995501758,2278.9112110137939,2275.1161251068115,0,0,-29.982257440686226,992.47754597706808,337,25.2797969128369,32,-987.77508544921875,-3.7950859069824219,-6.3697802488604793e-05,0,370,0,0,0,1
313,0,2275.1161251068115,2275.1161251068115,2275.1161251068115,2245.3245217949152,2340.0603188723326,3237.1068952105643,2275.1161251068115,2271.32737159729,0,0,-29.791603311896324,991.78237341564909,337,25.081524131476726,32,-987.07229423522949,-3.7887535095214844,-5.117591672387789e-05,0,370,0,0,0,1
314,0,2271.32737159729,2271.32737159729,2271.32737159729,2242.0913623571396,2336.1174933761358,3233.1584378039643,2271.32737159729,2267.5449562072754,0,0,-29.236009240150452,991.06707544682467,337,24.885017319937106,32,-986.71608352661133,-3.7824153900146484,-2.2386780528904637e-05,0,370,0,0,0,1
315,0,2267.5449562072754,2267.5449562072754,2267.5449562072754,2238.3576357513666,2331.0577960312366,3228.7615095088895,2267.5449562072754,2263.7688732147217,0,0,-29.187320455908775,990.40387375752289,337,24.644950299460106,32,-985.86150360107422,-3.7760829925537109,1.1235047168156598e-05,0,370,0,0,0,1
316,0,2263.7688732147217,2263.7688732147217,2263.7688732147217,2234.6301550120115,2326.7898468077183,3224.336864482284,2263.7688732147217,2259.9989433288574,0,0,-29.138718202710152,989.70670947027247,337,24.436115254044125,32,-985.00410652160645,-3.7699298858642578,-0.00012388869208734832,0,370,0,0,0,1
317,0,2259.9989433288574,2259.9989433288574,2259.9989433288574,2231.2488468587399,2321.5148792415857,3220.2973741174865,2259.9989433288574,2256.2353439331055,0,0,-28.750096470117569,989.04852725874662,337,24.165413510687358,32,-984.46384429931641,-3.7635993957519531,-7.1382371970685199e-05,0,370,0,0,0,1
318,0,2256.2353439331055,2256.2353439331055,2256.2353439331055,2227.7294307053089,2316.2449251562357,3216.1517986892241,2256.2353439331055,2252.4780788421631,0,0,-28.505913227796555,988.42236798391514,337,23.875445878647042,32,-983.79190063476562,-3.7572650909423828,-4.5193237383500673e-06,0,370,0,0,0,1
319,0,2252.4780788421631,2252.4780788421631,2252.4780788421631,2224.5256876945496,2311.5159231722355,3212.2619995811538,2252.4780788421631,2248.7269630432129,0,0,-27.952391147613525,987.7363118866042,337,23.623033072654835,32,-983.40695381164551,-3.7511157989501953,-0.00011212070785404649,0,370,0,0,0,1
320,0,2248.7269630432129,2248.7269630432129,2248.7269630432129,2221.0525090247393,2307.3639170229435,3208.0655336577374,2248.7269630432129,2244.982177734375,0,0,-27.674454018473625,987.01302463299817,337,23.420615176491083,32,-982.75918579101562,-3.7447853088378906,-2.8283690426178509e-05,0,370,0,0,0,1
321,0,2244.982177734375,2244.982177734375,2244.982177734375,2217.7602054178715,2303.5034152120352,3204.0308985742959,2244.982177734375,2241.2435340881348,0,0,-27.221972316503525,986.27069315642439,337,23.215803619918006,32,-982.26452445983887,-3.7386436462402344,-0.00012273215497771162,0,370,0,0,0,1
322,0,2241.2435340881348,2241.2435340881348,2241.2435340881348,2214.06689915061,2297.6421864032745,3199.6983456228709,2241.2435340881348,2237.5112228393555,0,0,-27.176634937524796,985.6314464722609,337,22.920461216118383,32,-981.37527275085449,-3.7323112487792969,-1.6218179098359542e-05,0,370,0,0,0,1
323,0,2237.5112228393555,2237.5112228393555,2237.5112228393555,2210.3798444569111,2293.1425325721502,3195.3026687955189,2237.5112228393555,2233.7850532531738,0,0,-27.131378382444382,984.92282433860782,337,22.687706723279916,32,-980.47915267944336,-3.7261695861816406,-8.9893858330469811e-05,0,370,0,0,0,1
324,0,2233.7850532531738,2233.7850532531738,2233.7850532531738,2207.2293624430895,2288.480165719986,3191.4467108390054,2233.7850532531738,2230.0652160644531,0,0,-26.555690810084343,984.21734839591591,337,22.434383139876445,32,-980.09604072570801,-3.7198371887207031,3.7392906051536556e-05,0,370,0,0,0,1
325,0,2230.0652160644531,2230.0652160644531,2230.0652160644531,2203.6494983434677,2284.436886921525,3187.1126223717411,2230.0652160644531,2226.3515205383301,0,0,-26.415717720985413,983.46312402827334,337,22.238457569054844,32,-979.28586387634277,-3.7136955261230469,-1.5509988770645577e-05,0,370,0,0,0,1
326,0,2226.3515205383301,2226.3515205383301,2226.3515205383301,2200.4081039726734,2279.9963201880455,3183.1481505375668,2226.3515205383301,2222.6439666748047,0,0,-25.943416565656662,982.74004656489342,337,21.993853475494689,32,-978.79048347473145,-3.7075538635253906,-5.8185302350466372e-05,0,370,0,0,0,1
327,0,2222.6439666748047,2222.6439666748047,2222.6439666748047,2196.7437552511692,2275.1715498864651,3178.7481347152643,2222.6439666748047,2218.942554473877,0,0,-25.900211423635483,982.00437946409511,337,21.770765202338225,32,-977.87493324279785,-3.7014122009277344,-9.0633036961662583e-05,0,370,0,0,0,1
328,0,2218.942554473877,2218.942554473877,2218.942554473877,2193.5564880371094,2271.6777850985527,3174.7694939996145,2218.942554473877,2215.2472839355469,0,0,-25.386066436767578,981.21300596250512,337,21.585812625751714,32,-977.41275215148926,-3.6952705383300781,-0.00011285319260423421,0,370,0,0,0,1
329,0,2215.2472839355469,2215.2472839355469,2215.2472839355469,2190.0386164933443,2268.0170375108719,3170.475043866084,2215.2472839355469,2211.5581569671631,0,0,-25.208667442202568,980.43642737273967,337,21.394834902836919,32,-976.62259483337402,-3.6891269683837891,-0.00012293841791688465,0,370,0,0,0,1
330,0,2211.5581569671631,2211.5581569671631,2211.5581569671631,2186.5838889032602,2264.4116270691156,3166.2381255610244,2211.5581569671631,2207.8753471374512,0,0,-24.974268063902855,979.65423665776416,337,21.206935168956079,32,-975.88690376281738,-3.6828098297119141,5.077583591628354e-05,0,370,0,0,0,1
331,0,2207.8753471374512,2207.8753471374512,2207.8753471374512,2183.369718208909,2259.7770376354456,3162.2753574261219,2207.8753471374512,2204.1984958648682,0,0,-24.505628928542137,978.90563921721287,337,20.965485393091967,32,-975.3654956817627,-3.6768512725830078,-0.00012357165542198345,0,370,0,0,0,1
332,0,2204.1984958648682,2204.1984958648682,2204.1984958648682,2179.826026558876,2254.4192943274975,3158.0052497708352,2204.1984958648682,2200.5277824401855,0,0,-24.372469305992126,978.1792232119592,337,20.713526932045625,32,-974.5202808380127,-3.6707134246826172,-0.00010870571759369341,0,370,0,0,0,1
333,0,2200.5277824401855,2200.5277824401855,2200.5277824401855,2176.5270526856184,2250.9920418709517,3153.8869601116794,2200.5277824401855,2196.8632049560547,0,0,-24.000729754567146,977.359907426061,337,20.534954942641889,32,-973.89413261413574,-3.6645774841308594,-8.5525901340588462e-05,0,370,0,0,0,1
334,0,2196.8632049560547,2196.8632049560547,2196.8632049560547,2172.9024430960417,2247.2111411690712,3149.4454575994287,2196.8632049560547,2193.2047653198242,0,0,-23.960761860013008,976.54301450338698,337,20.365741588803758,32,-972.94799423217773,-3.6584396362304688,-5.0220684443047503e-05,0,370,0,0,0,1
335,0,2193.2047653198242,2193.2047653198242,2193.2047653198242,2169.682473897934,2241.9834810942411,3145.4741030805062,2193.2047653198242,2189.5524597167969,0,0,-23.522291421890259,975.79162918257225,337,20.111433876280898,32,-972.38077163696289,-3.6523056030273438,-8.5089391177461948e-06,0,370,0,0,0,1
336,0,2189.5524597167969,2189.5524597167969,2189.5524597167969,2166.298827663064,2237.246473968029,3141.3073560623457,2189.5524597167969,2185.9062900543213,0,0,-23.253632053732872,975.00852839928166,337,19.900184449739299,32,-971.65508079528809,-3.6461696624755859,4.5325029077503132e-05,0,369,0,0,0,1
337,0,2185.9062900543213,2185.9062900543213,2185.9062900543213,2163.2753491103649,2234.0391097068787,3137.4487601330247,2185.9062900543213,2182.2660713195801,0,0,-22.630940943956375,974.17341102265982,337,19.722081084016281,32,-971.26455116271973,-3.6402187347412109,-7.5635767643689178e-05,0,370,0,0,0,1
338,0,2182.2660713195801,2182.2660713195801,2182.2660713195801,2159.6728216409683,2228.4073542207479,3133.1033515933523,2182.2660713195801,2178.6319847106934,0,0,-22.593249678611755,973.43052995238395,337,19.463268279694603,32,-970.3005485534668,-3.6340866088867188,-5.48849175174837e-06,0,370,0,0,0,1
339,0,2178.6319847106934,2178.6319847106934,2178.6319847106934,2156.4954967051744,2222.8513925075531,3129.1850522465861,2178.6319847106934,2175.003849029541,0,0,-22.136488005518913,972.68955554141166,337,19.185373931392405,32,-969.73844146728516,-3.6281356811523438,-0.00010632763996909489,0,370,0,0,0,1
340,0,2175.003849029541,2175.003849029541,2175.003849029541,2152.9042219817638,2219.1488695293665,3124.7640261466454,2175.003849029541,2171.3818492889404,0,0,-22.099627047777176,971.85980416488155,337,19.004639167075311,32,-968.76481628417969,-3.6219997406005859,-1.2244016033946536e-05,0,370,0,0,0,1
341,0,2171.3818492889404,2171.3818492889404,2171.3818492889404,2149.6457854956388,2215.7482062876225,3120.6401197194596,2171.3818492889404,2167.7657985687256,0,0,-21.736063793301582,970.99433422382072,337,18.844184708641023,32,-968.10245513916016,-3.6160507202148438,-9.4862507467041723e-05,0,370,0,0,0,1
342,0,2167.7657985687256,2167.7657985687256,2167.7657985687256,2146.1336613297462,2211.1531077623367,3116.3047420801067,2167.7657985687256,2164.1558742523193,0,0,-21.63213723897934,970.17108075036049,337,18.649805801973343,32,-967.18874931335449,-3.60992431640625,9.8092032203567214e-06,0,370,0,0,0,1
343,0,2164.1558742523193,2164.1558742523193,2164.1558742523193,2143.2060681432486,2207.0981888324022,3112.5300119255253,2164.1558742523193,2160.5518951416016,0,0,-20.949806109070778,969.32394378227673,337,18.46343442457237,32,-966.83757209777832,-3.6039791107177734,-5.6515039887017338e-05,0,370,0,0,0,1
344,0,2160.5518951416016,2160.5518951416016,2160.5518951416016,2139.8610404133797,2203.482822701335,3108.3040155108279,2160.5518951416016,2156.9538650512695,0,0,-20.690854728221893,968.4429750974482,337,18.317301398962172,32,-966.06942176818848,-3.5980300903320312,-0.00010912416018982185,0,370,0,0,0,1
345,0,2156.9538650512695,2156.9538650512695,2156.9538650512695,2136.8213536143303,2199.9115705788136,3104.3753762420592,2156.9538650512695,2153.3619613647461,0,0,-20.13251143693924,967.55402262772895,337,18.159177285772785,32,-965.5806884765625,-3.5919036865234375,2.5556919354130514e-05,0,370,0,0,0,1
346,0,2153.3619613647461,2153.3619613647461,2153.3619613647461,2133.3532011210918,2195.5880025923252,3100.05697389238,2153.3619613647461,2149.7760047912598,0,0,-20.008760243654251,966.70377277128819,337,17.978380721877784,32,-964.67339324951172,-3.5859565734863281,-8.8506035353930201e-06,0,370,0,0,0,1
